"new_Model_id","X.Intercept.","AIC","logLik","Elevation.m","Elevation.m2","New.Data.TypeResurvey.Burned","New.Data.TypeResurvey.Unburned","Elevation.m.New.Data.TypeResurvey.Burned","Elevation.m.New.Data.TypeResurvey.Unburned","Elevation.m2.New.Data.TypeResurvey.Burned","Elevation.m2.New.Data.TypeResurvey.Unburned","Model_id","Has_warning","Probability_warning","Converge_warning","Species","Dataset","L.Occ","R.Occ","Fire.Included","Type"
"Mod.4",0.110348057160238,356.877161684112,-175.438580842056,NA,NA,-0.382281768499562,-0.0214005711456678,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"PAMY",2,67,63,"Yes","Unavg.w.warn"
"Mod.5",0.116214205809115,344.623524659551,-168.311762329775,-7.80093755810814,NA,-0.483783262542835,0.00630355148147384,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"PAMY",2,67,63,"Yes","Unavg.w.warn"
"Mod.7",0.0871872954508401,332.727945751792,-161.363972875896,-8.47651483253994,-8.23121670723186,-0.315279896744423,-0.0688165621921638,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"PAMY",2,67,63,"Yes","Unavg.w.warn"
"Mod.0",-1.04678722080054,293.029203673868,-145.514601836934,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"VAME",2,23,43,"Yes","Unavg.w.warn"
"Mod.1",-1.0790871456584,288.54295209848,-142.27147604924,5.88035069845564,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"VAME",2,23,43,"Yes","Unavg.w.warn"
"Mod.13",-1.55384825858518,276.686085402536,-132.343042701268,6.01104509273789,NA,-0.535769252698083,1.18339208883811,14.0554576764865,-3.57615384844452,NA,NA,"13",FALSE,FALSE,FALSE,"VAME",2,23,43,"Yes","Unavg.w.warn"
"Mod.15",-1.90953072861411,253.040910590056,-119.520455295028,12.211197256211,-16.5065629456641,-0.92224663302055,1.25069374437227,24.7875532933742,-5.36182603015099,NA,NA,"15",FALSE,FALSE,FALSE,"VAME",2,23,43,"Yes","Unavg.w.warn"
"Mod.3",-1.33740141816943,264.408985227553,-129.204492613776,10.5745115222729,-15.2777330520377,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"VAME",2,23,43,"Yes","Unavg.w.warn"
"Mod.31",-2.29862558579203,251.111519429943,-116.555759714971,17.0095804095062,-26.0383071287886,-7.52433046734011,1.77898079137291,137.944100312505,-12.1215854825253,-51.4832904182101,15.8095707314566,"31",TRUE,TRUE,FALSE,"VAME",2,23,43,"Yes","Unavg.w.warn"
"Mod.4",-1.50889668321221,280.863956520443,-137.431978260221,NA,NA,-0.133331052044876,1.14952268230432,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"VAME",2,23,43,"Yes","Unavg.w.warn"
"Mod.5",-1.55365436927074,276.758022075243,-134.379011037621,5.9979409655907,NA,-0.0948219541421039,1.16091206662925,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"VAME",2,23,43,"Yes","Unavg.w.warn"
"Mod.7",-1.86129558746001,254.573082116328,-122.286541058164,11.0817716752669,-15.4471860898655,0.11951344259067,1.18310604475066,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"VAME",2,23,43,"Yes","Unavg.w.warn"
"Mod.0",-2.35569491830799,151.673799244483,-74.8368996222414,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"ACMI",3,5,17,"Yes","Unavg.w.warn"
"Mod.1",-2.3572906463222,153.596176071238,-74.798088035619,0.989912634592742,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"ACMI",3,5,17,"Yes","Unavg.w.warn"
"Mod.13",-3.31440675897303,136.647057220801,-62.3235286104003,-8.26094134932659,NA,2.45228969268987,0.116230661111339,8.05968360376266,27.0464543823857,NA,NA,"13",FALSE,FALSE,FALSE,"ACMI",3,5,17,"Yes","Unavg.w.warn"
"Mod.15",-3.52161205292395,134.967449181204,-60.483724590602,-13.5561687205974,-8.94842788459311,2.76618178314119,-0.145860110402832,11.1938436938485,42.92596193265,NA,NA,"15",FALSE,FALSE,FALSE,"ACMI",3,5,17,"Yes","Unavg.w.warn"
"Mod.3",-2.35785551807647,155.571729236179,-74.7858646180896,1.01781565618361,-0.56166378772113,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"ACMI",3,5,17,"Yes","Unavg.w.warn"
"Mod.31",-3.78575259998003,136.191929966966,-59.0959649834828,-18.3105377742021,-15.1259429892785,2.99572016101708,-2.55894742039252,17.1338798509774,96.5294378170499,10.7068319399927,-25.1117442152482,"31",FALSE,FALSE,FALSE,"ACMI",3,5,17,"Yes","Unavg.w.warn"
"Mod.4",-3.19458313229914,137.268620301252,-65.6343101506262,NA,NA,2.33438186707604,0.55552580268388,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"ACMI",3,5,17,"Yes","Unavg.w.warn"
"Mod.5",-3.20206511917456,138.948157446783,-65.4740787233914,2.03021385703484,NA,2.35649594182844,0.549165269848267,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"ACMI",3,5,17,"Yes","Unavg.w.warn"
"Mod.7",-3.2199482533696,140.205558556386,-65.102779278193,2.06234609864476,-3.31641115399879,2.43519938726995,0.524652218507492,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"ACMI",3,5,17,"Yes","Unavg.w.warn"
"Mod.0",-1.48257119155529,245.306352672808,-121.653176336404,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"ARUV",3,27,20,"Yes","Unavg.w.warn"
"Mod.1",-1.58307346635855,235.892111672844,-115.946055836422,-9.12187003749752,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"ARUV",3,27,20,"Yes","Unavg.w.warn"
"Mod.13",-1.51980407624725,238.493420947243,-113.246710473622,-14.0130329366102,NA,-0.578902781084344,-0.0865453832391218,4.6952378144734,11.9459433429605,NA,NA,"13",FALSE,FALSE,FALSE,"ARUV",3,27,20,"Yes","Unavg.w.warn"
"Mod.15",-1.66981838033915,236.626938854309,-111.313469427154,-18.1415123549191,-6.41012835389641,-0.452360215899452,-0.0424021400672477,4.46439061759753,16.5489183930581,NA,NA,"15",FALSE,FALSE,FALSE,"ARUV",3,27,20,"Yes","Unavg.w.warn"
"Mod.3",-1.65164228137053,235.056581395118,-114.528290697559,-11.2861485732008,-5.03741474498498,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"ARUV",3,27,20,"Yes","Unavg.w.warn"
"Mod.31",-1.7054605801982,239.919518278829,-110.959759139415,-18.9902955523932,-7.47026406664011,-0.395706800094998,-0.0424017543446961,9.81994408841898,17.4918512967657,7.73359432059504,-0.420028627395573,"31",FALSE,FALSE,FALSE,"ARUV",3,27,20,"Yes","Unavg.w.warn"
"Mod.4",-1.309333319983,247.821758226714,-120.910879113357,NA,NA,-0.546964670381154,-0.300104592451086,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"ARUV",3,27,20,"Yes","Unavg.w.warn"
"Mod.5",-1.40766496892038,237.956274038564,-114.978137019282,-9.44142790194947,NA,-0.696196948903249,-0.263529772570674,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"ARUV",3,27,20,"Yes","Unavg.w.warn"
"Mod.7",-1.46929949317426,237.471811120526,-113.735905560263,-11.3896687325462,-4.79913162665739,-0.588505079365461,-0.310094392350275,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"ARUV",3,27,20,"Yes","Unavg.w.warn"
"Mod.0",-1.53567176219449,239.270466244797,-118.635233122398,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"CARU",3,28,17,"Yes","Unavg.w.warn"
"Mod.1",-1.60107018998845,234.107195267165,-115.053597633583,-7.23637831227429,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"CARU",3,28,17,"Yes","Unavg.w.warn"
"Mod.13",-1.34872102072787,237.010337605688,-112.505168802844,-8.92795564467678,NA,-0.293939180102132,-0.686388895880745,8.88189689137837,0.0786311658670707,NA,NA,"13",FALSE,FALSE,FALSE,"CARU",3,28,17,"Yes","Unavg.w.warn"
"Mod.15",-1.59654960439779,226.75441756272,-106.37720878136,-14.7742843162795,-12.17299605737,-0.0012791674442807,-0.786776163462545,11.5982066727699,1.22119256857969,NA,NA,"15",FALSE,FALSE,FALSE,"CARU",3,28,17,"Yes","Unavg.w.warn"
"Mod.3",-1.8101478552588,224.783584703025,-109.391792351513,-11.9345184272011,-11.2374945825815,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"CARU",3,28,17,"Yes","Unavg.w.warn"
"Mod.31",-1.56147830565184,227.924924136235,-104.962462068118,-14.0967708643049,-11.0822913539724,-0.0113950653513535,-1.90451913254022,12.6909778230272,-13.451353880858,5.18237208553564,-22.366882286444,"31",FALSE,FALSE,FALSE,"CARU",3,28,17,"Yes","Unavg.w.warn"
"Mod.4",-1.2629153399581,239.625226258973,-116.812613129487,NA,NA,-0.379312395298973,-0.70863723962059,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"CARU",3,28,17,"Yes","Unavg.w.warn"
"Mod.5",-1.31963356968335,234.575799542112,-113.287899771056,-7.23120920776497,NA,-0.478501319013078,-0.689860138339709,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"CARU",3,28,17,"Yes","Unavg.w.warn"
"Mod.7",-1.53521814151232,224.332684267242,-107.166342133621,-12.1045256540861,-11.98627455819,-0.244433520612624,-0.814921015354452,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"CARU",3,28,17,"Yes","Unavg.w.warn"
"Mod.0",-1.61891665616567,229.80897924868,-113.90448962434,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"CEVE",3,23,19,"Yes","Unavg.w.warn"
"Mod.1",-1.65416769948958,228.212182106101,-112.106091053051,-5.19870687550541,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"CEVE",3,23,19,"Yes","Unavg.w.warn"
"Mod.13",-1.60073887522176,228.230053021672,-108.115026510836,-8.65679921862225,NA,0.56917264351907,-0.616724748808081,5.67269684725893,11.3567006773803,NA,NA,"13",FALSE,FALSE,FALSE,"CEVE",3,23,19,"Yes","Unavg.w.warn"
"Mod.15",-2.35422786287583,200.965545765697,-93.4827728828487,-23.1695641789248,-23.4584521139918,1.23406667588966,-0.642959609734044,10.0045732801043,34.7086161490265,NA,NA,"15",FALSE,FALSE,FALSE,"CEVE",3,23,19,"Yes","Unavg.w.warn"
"Mod.3",-1.99794615441099,211.302953873801,-102.651476936901,-10.712643257078,-16.1719256403086,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"CEVE",3,23,19,"Yes","Unavg.w.warn"
"Mod.31",-1.8834950821563,191.019020565139,-86.5095102825695,-15.1698170138127,-12.6645779168049,0.563995160589189,-15.8384219774082,-2.39506624440159,118.117919552952,-19.3935161315833,-240.038484479071,"31",TRUE,TRUE,FALSE,"CEVE",3,23,19,"Yes","Unavg.w.warn"
"Mod.4",-1.50889668321221,227.853447128354,-110.926723564177,NA,NA,0.51564491020462,-0.68832787714522,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"CEVE",3,23,19,"Yes","Unavg.w.warn"
"Mod.5",-1.53663443054431,226.859590375563,-109.429795187781,-4.71870663716626,NA,0.473120688392449,-0.672405196565269,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"CEVE",3,23,19,"Yes","Unavg.w.warn"
"Mod.7",-1.98870878499825,204.719906172413,-97.3599530862064,-11.5105700863971,-19.4204766038104,0.933927785580539,-0.852047572564397,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"CEVE",3,23,19,"Yes","Unavg.w.warn"
"Mod.0",-2.26002547857526,160.902741684045,-79.4513708420227,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"EPAN",3,6,18,"Yes","Unavg.w.warn"
"Mod.1",-2.41164652729791,155.390688428232,-75.695344214116,-9.93791566258327,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"EPAN",3,6,18,"Yes","Unavg.w.warn"
"Mod.13",-3.04025583737991,144.398466826321,-66.1992334131603,-4.53540067733879,NA,2.08040609424765,0.30613219865579,-6.89430057567321,-5.12731809360572,NA,NA,"13",FALSE,FALSE,FALSE,"EPAN",3,6,18,"Yes","Unavg.w.warn"
"Mod.15",-3.75227946692198,131.695406521142,-58.8477032605709,-13.8705863016099,-23.1224843893935,2.47057320847405,0.0686568603635682,-15.5468043401834,-9.9084820936143,NA,NA,"15",FALSE,FALSE,FALSE,"EPAN",3,6,18,"Yes","Unavg.w.warn"
"Mod.3",-2.8110135197665,150.275507875523,-72.1377539377616,-19.2923282289675,-13.2513372111909,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"EPAN",3,6,18,"Yes","Unavg.w.warn"
"Mod.31",-4.17406944629,134.121819620873,-58.0609098104363,-18.3796822326086,-31.4335971045869,2.73382008113425,1.18085129091011,-16.0351235832524,4.4870899792863,3.41699072183659,22.3716961910262,"31",FALSE,FALSE,FALSE,"EPAN",3,6,18,"Yes","Unavg.w.warn"
"Mod.4",-3.00403106194689,145.054873815719,-69.5274369078596,NA,NA,2.27006188686671,0.364973732355978,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"EPAN",3,6,18,"Yes","Unavg.w.warn"
"Mod.5",-3.14296561980134,140.997932321438,-66.498966160719,-8.99144378388459,NA,2.25124319310845,0.423501054406505,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"EPAN",3,6,18,"Yes","Unavg.w.warn"
"Mod.7",-3.94144068649297,128.843181592201,-59.4215907961004,-23.8087169512323,-22.1121972326523,2.86983974880459,0.293737665058922,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"EPAN",3,6,18,"Yes","Unavg.w.warn"
"Mod.0",0,354.118767724452,-176.059383862226,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"PAMY",3,67,60,"Yes","Unavg.w.warn"
"Mod.1",-0.000565814334380526,342.846088883182,-169.423044441591,-7.47244821455186,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"PAMY",3,67,60,"Yes","Unavg.w.warn"
"Mod.13",0.116794644531238,345.130457373425,-166.565228686712,-8.20713851143164,NA,-0.790660545155156,0.0132230767215352,3.51678241930585,-1.1888995340165,NA,NA,"13",FALSE,FALSE,FALSE,"PAMY",3,67,60,"Yes","Unavg.w.warn"
"Mod.15",0.0841378372694794,333.303716540591,-159.651858270295,-8.94681015594601,-8.40289844375604,-0.666361266116622,-0.0686130074132256,1.20504608442438,0.156024188381732,NA,NA,"15",FALSE,FALSE,FALSE,"PAMY",3,67,60,"Yes","Unavg.w.warn"
"Mod.3",-0.0397603883004177,328.31478451731,-161.157392258655,-8.46106382769498,-8.91506641729084,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"PAMY",3,67,60,"Yes","Unavg.w.warn"
"Mod.31",0.0929629162666514,336.520497472484,-159.260248736242,-8.62861879229121,-6.54008484324803,-0.671639474933569,-0.109591661774019,-0.412783131549823,-0.261433747515374,-4.59775784970198,-4.00532281688591,"31",FALSE,FALSE,FALSE,"PAMY",3,67,60,"Yes","Unavg.w.warn"
"Mod.4",0.110348057168866,354.234676029468,-174.117338014734,NA,NA,-0.723452530055223,-0.0214005711523698,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"PAMY",3,67,60,"Yes","Unavg.w.warn"
"Mod.5",0.116420951153154,341.698054089257,-166.849027044628,-7.94743999352706,NA,-0.852969559822612,0.00678010882562728,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"PAMY",3,67,60,"Yes","Unavg.w.warn"
"Mod.7",0.0851482765637518,329.339799293163,-159.669899646582,-8.7083500476911,-8.45367830155541,-0.687411196499098,-0.0702446967802524,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"PAMY",3,67,60,"Yes","Unavg.w.warn"
"Mod.0",-1.067359745161,290.915090866439,-144.457545433219,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"VAME",3,23,42,"Yes","Unavg.w.warn"
"Mod.1",-1.10095047206633,286.347753612638,-141.173876806319,5.9482480791233,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"VAME",3,23,42,"Yes","Unavg.w.warn"
"Mod.13",-1.55384825858518,277.169894048369,-132.584947024185,6.01104509273788,NA,-0.314042143930572,1.09317937066994,14.3690439278305,-4.09921375784365,NA,NA,"13",FALSE,FALSE,FALSE,"VAME",3,23,42,"Yes","Unavg.w.warn"
"Mod.15",-1.87830362630684,255.588613411009,-120.794306705505,11.7896992644967,-15.6233166448426,-0.596013029349832,1.14033680887289,23.022228589727,-5.92545081900367,NA,NA,"15",FALSE,FALSE,FALSE,"VAME",3,23,42,"Yes","Unavg.w.warn"
"Mod.3",-1.34040695810313,264.4933157471,-129.24665787355,10.4099420237235,-14.499845282775,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"VAME",3,23,42,"Yes","Unavg.w.warn"
"Mod.31",-2.29862558579203,250.971987207297,-116.485993603649,17.0095804095062,-26.0383071287887,-9.14701890657241,1.72079641015211,169.210037816739,-13.236573546782,-70.0141446808596,17.7063176429161,"31",TRUE,TRUE,FALSE,"VAME",3,23,42,"Yes","Unavg.w.warn"
"Mod.4",-1.50889668321221,282.335545535122,-138.167772767561,NA,NA,0.0536094506054096,1.05691155946916,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"VAME",3,23,42,"Yes","Unavg.w.warn"
"Mod.5",-1.55420748266452,278.082500695839,-135.04125034792,6.03525119965418,NA,0.0973853176399412,1.06584521004599,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"VAME",3,23,42,"Yes","Unavg.w.warn"
"Mod.7",-1.83419280744827,257.725195139344,-123.862597569672,10.7680703463118,-14.6088277944914,0.322141666269865,1.07066089030922,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"VAME",3,23,42,"Yes","Unavg.w.warn"
"Mod.0",-2.4065160158422,146.911945899416,-72.4559729497082,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"ACMI",4,5,16,"Yes","Unavg.w.warn"
"Mod.1",-2.41772585519658,148.395090325576,-72.1975451627879,2.61186667497238,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"ACMI",4,5,16,"Yes","Unavg.w.warn"
"Mod.13",-3.31440675897302,138.788625184881,-63.3943125924406,-8.26094134932659,NA,2.0233360513761,0.476972388852947,7.93234833257921,26.5780263733936,NA,NA,"13",FALSE,FALSE,FALSE,"ACMI",4,5,16,"Yes","Unavg.w.warn"
"Mod.15",-3.39554226270733,139.616946890634,-62.8084734453172,-10.8764197959086,-4.88429829001471,2.1737926248713,0.345426839976936,9.40946022920658,34.3276794749378,NA,NA,"15",FALSE,FALSE,FALSE,"ACMI",4,5,16,"Yes","Unavg.w.warn"
"Mod.3",-2.41938990739194,150.281854838424,-72.1409274192121,2.46498169636594,1.21018883169579,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"ACMI",4,5,16,"Yes","Unavg.w.warn"
"Mod.31",-3.78575259997905,139.892918369963,-60.9464591849814,-18.3105377741843,-15.1259429892658,2.44061548779758,-0.543880301836802,18.443294490152,66.7935438221796,17.433721727504,-8.0003405950453,"31",FALSE,FALSE,FALSE,"ACMI",4,5,16,"Yes","Unavg.w.warn"
"Mod.4",-3.19458313229915,140.774428092039,-67.3872140460196,NA,NA,1.90672884399251,0.867305426714726,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"ACMI",4,5,16,"Yes","Unavg.w.warn"
"Mod.5",-3.21299844729181,142.004330605236,-67.0021653026181,3.18627737896475,NA,1.94005185646515,0.859345331083898,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"ACMI",4,5,16,"Yes","Unavg.w.warn"
"Mod.7",-3.21304399344152,144.003450056507,-67.0017250282533,3.19703008393999,-0.110797046126615,1.94235661859264,0.858429697992569,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"ACMI",4,5,16,"Yes","Unavg.w.warn"
"Mod.0",-1.50889668321222,242.314958012672,-120.157479006336,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"ARUV",4,27,19,"Yes","Unavg.w.warn"
"Mod.1",-1.6083978029306,233.323743565846,-114.661871782923,-9.01918408054238,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"ARUV",4,27,19,"Yes","Unavg.w.warn"
"Mod.13",-1.51980407624725,235.312846055396,-111.656423027698,-14.0130329366102,NA,-0.578902781084345,-0.168936562473328,4.69523781447339,12.7889615224804,NA,NA,"13",FALSE,FALSE,FALSE,"ARUV",4,27,19,"Yes","Unavg.w.warn"
"Mod.15",-1.66267348017404,233.755547158214,-109.877773579107,-17.9681814500947,-6.18673690182908,-0.456198933678768,-0.127558824878787,4.466393886031,17.4495741629005,NA,NA,"15",FALSE,FALSE,FALSE,"ARUV",4,27,19,"Yes","Unavg.w.warn"
"Mod.3",-1.66869219198719,232.928369144771,-113.464184572385,-10.976966396404,-4.62983539820875,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"ARUV",4,27,19,"Yes","Unavg.w.warn"
"Mod.31",-1.7054605801982,237.092902823145,-109.546451411572,-18.9902955523932,-7.4702640666401,-0.395706800094997,-0.110684639884173,9.81994408841898,18.5967917898996,7.73359432059504,0.185557506279374,"31",FALSE,FALSE,FALSE,"ARUV",4,27,19,"Yes","Unavg.w.warn"
"Mod.4",-1.30933331998301,244.521408337477,-119.260704168739,NA,NA,-0.546964670381153,-0.382342690688059,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"ARUV",4,27,19,"Yes","Unavg.w.warn"
"Mod.5",-1.40467727180034,235.175139889832,-113.587569944916,-9.29330343110196,NA,-0.693013726791106,-0.349419255727558,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"ARUV",4,27,19,"Yes","Unavg.w.warn"
"Mod.7",-1.45978693745288,235.021706179193,-112.510853089597,-11.0806981766586,-4.47091592742079,-0.592367392293498,-0.3932300566991,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"ARUV",4,27,19,"Yes","Unavg.w.warn"
"Mod.0",-1.56291787922028,236.171956959273,-117.085978479636,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"CARU",4,28,16,"Yes","Unavg.w.warn"
"Mod.1",-1.6288183740466,231.164348329106,-113.582174164553,-7.22090675936847,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"CARU",4,28,16,"Yes","Unavg.w.warn"
"Mod.13",-1.34872102072787,234.31036418594,-111.15518209297,-8.92795564467679,NA,-0.53680371532014,-0.655596738214119,6.74391439993063,2.07851559883701,NA,NA,"13",FALSE,FALSE,FALSE,"CARU",4,28,16,"Yes","Unavg.w.warn"
"Mod.15",-1.61855078090944,223.318657650645,-104.659328825322,-15.1913657158694,-12.826250218849,-0.264734261996028,-0.726782555017448,8.17003486577603,4.98246870223762,NA,NA,"15",FALSE,FALSE,FALSE,"CARU",4,28,16,"Yes","Unavg.w.warn"
"Mod.3",-1.86835636071407,220.692957771814,-107.346478885907,-12.4423548462773,-12.1385937407601,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"CARU",4,28,16,"Yes","Unavg.w.warn"
"Mod.31",-1.56147830565184,221.069752607409,-101.534876303705,-14.0967708643049,-11.0822913539725,-0.276803223662589,-3.04000679396125,10.8246570685341,-20.5691473191375,7.57974375128928,-44.1871368429556,"31",FALSE,FALSE,FALSE,"CARU",4,28,16,"Yes","Unavg.w.warn"
"Mod.4",-1.2629153399581,236.132069664265,-115.066034832133,NA,NA,-0.593382650406055,-0.708637239620604,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"CARU",4,28,16,"Yes","Unavg.w.warn"
"Mod.5",-1.32143901392345,231.049651073524,-111.524825536762,-7.34712441852346,NA,-0.701418672764175,-0.689692732105747,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"CARU",4,28,16,"Yes","Unavg.w.warn"
"Mod.7",-1.55971079976682,220.08013283876,-105.04006641938,-12.6340719082654,-12.6799565011439,-0.463975305468926,-0.821539541198155,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"CARU",4,28,16,"Yes","Unavg.w.warn"
"Mod.0",-1.61891665616567,229.80897924868,-113.90448962434,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"CEVE",4,23,19,"Yes","Unavg.w.warn"
"Mod.1",-1.66402933674365,227.234006825734,-111.617003412867,-5.88857094400161,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"CEVE",4,23,19,"Yes","Unavg.w.warn"
"Mod.13",-1.60073887522176,228.42394722944,-108.21197361472,-8.65679921862225,NA,0.569172643519069,-0.594900420162597,5.67269684725892,8.152419423068,NA,NA,"13",FALSE,FALSE,FALSE,"CEVE",4,23,19,"Yes","Unavg.w.warn"
"Mod.15",-2.1653713012467,207.075873896096,-96.5379369480478,-20.0787742076214,-19.4962267792372,1.1175985784682,-0.595252582346986,8.95193528654351,22.2806825358824,NA,NA,"15",FALSE,FALSE,FALSE,"CEVE",4,23,19,"Yes","Unavg.w.warn"
"Mod.3",-1.96886726647683,212.916558400295,-103.458279200148,-11.4107520893269,-14.688465091764,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"CEVE",4,23,19,"Yes","Unavg.w.warn"
"Mod.31",-1.8834950821563,208.210259351202,-95.105129675601,-15.1698170138127,-12.6645779168049,0.563995160589192,-1.25923669057993,-2.39506624440158,17.9933356805641,-19.3935161315833,-15.2325526768966,"31",FALSE,FALSE,FALSE,"CEVE",4,23,19,"Yes","Unavg.w.warn"
"Mod.4",-1.50889668321221,227.853447128354,-110.926723564177,NA,NA,0.515644910204616,-0.688327877145237,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"CEVE",4,23,19,"Yes","Unavg.w.warn"
"Mod.5",-1.54513024394701,225.966952285816,-108.983476142908,-5.39911242664355,NA,0.467156323978837,-0.670436541601232,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"CEVE",4,23,19,"Yes","Unavg.w.warn"
"Mod.7",-1.94534328406504,206.921237185512,-98.4606185927561,-12.1278248970917,-17.6815934568253,0.885081297464134,-0.836843847976731,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"CEVE",4,23,19,"Yes","Unavg.w.warn"
"Mod.0",-2.12911314702729,174.063308944626,-86.031654472313,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"EPAN",4,6,21,"Yes","Unavg.w.warn"
"Mod.1",-2.18255926612004,172.892264772443,-84.4461323862216,-5.91827817747662,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"EPAN",4,6,21,"Yes","Unavg.w.warn"
"Mod.13",-3.04025583737991,159.548188451355,-73.7740942256776,-4.5354006773388,NA,2.38648592371808,0.638434649976921,1.13085708480224,-4.44893827013878,NA,NA,"13",FALSE,FALSE,FALSE,"EPAN",4,6,21,"Yes","Unavg.w.warn"
