"Species","Dataset","L.Occ","R.Occ","Fire.Included","Type","Rsquared","Intercept","Elevation.m","Elevation.m2","Data.Type.nofi","Data.Type.Elevation.m.nofi","Data.Type.Elevation.m2.nofi","P.Intercept","P.Elevation.m","P.Elevation.m2","P.Data.Type.nofi","P.Data.Type.Elevation.m.nofi","P.Data.Type.Elevation.m2.nofi","Intercept.CI.Lower","Elevation.m.CI.Lower","Elevation.m2.CI.Lower","Data.Type.nofi.CI.Lower","Data.Type.Elevation.m.nofi.CI.Lower","Data.Type.Elevation.m2.nofi.CI.Lower","Intercept.CI.Upper","Elevation.m.CI.Upper","Elevation.m2.CI.Upper","Data.Type.nofi.CI.Upper","Data.Type.Elevation.m.nofi.CI.Upper","Data.Type.Elevation.m2.nofi.CI.Upper"
"SOSI",1,48,19,"No","Global_unavg",0.1646805286316,-2.49045680025501,33.8142967091658,-22.568826322473,-1.91143993609929,24.8832378004732,-16.6435522368085,5.00895320576236e-20,1.50708585590326e-05,0.000566505299201352,0.0211257309065375,0.269501532553873,0.310950141641155,-3.09657311803727,20.0104710443056,-36.5144709777699,-3.95402874154235,-12.4272878654811,-54.1443159672886,-2.01599941862101,50.9963711173016,-10.6760925179195,-0.571394575165712,78.9126539998287,11.9210250837102
"SPBE",1,17,29,"No","Global_unavg",0.107798152659909,-3.82582689637658,-44.5788398800758,-20.0656467134981,0.671891818029832,2.79957561236663,3.81624516619941,1.28155089484965e-10,0.0287552359517209,0.134419684536099,0.355801621330127,0.910729454641225,0.816866127894647,-5.40928554637063,-97.7339938693999,-52.2712430050356,-0.706383036703442,-44.3445748845228,-27.1844844942929,-2.94928584760934,-14.8127964299339,1.54719542738637,2.39398006427106,60.8967733866982,39.9388190968198
"TITR",1,34,39,"No","Global_unavg",0.0466575061735075,-2.55256162708482,-22.6921565414161,-11.2563753056335,0.279604101436416,6.25395831540846,4.69978342303153,1.63108081326082e-25,0.00529653686969953,0.10070805869964,0.373692918322922,0.54247070290353,0.596295341868888,-3.10327218149981,-41.3468618369505,-26.1779388574001,-0.324381116477814,-13.4162966087368,-12.4426521247413,-2.12289344102527,-8.72597847784941,0.985371942713102,0.933524239712193,27.9153463271717,22.7755013709248
"TRBO",1,10,26,"No","Global_unavg",0.202173583666182,-4.88040077820961,-62.3819297305387,-23.2480824788393,-1.36759137466613,-78.1080704174695,-23.7052332100454,2.31391627314326e-05,0.10909821201326,0.276555487498633,0.534817286832675,0.275928756904057,0.476519777343156,-8.33163752993889,-175.034354302525,-79.8403571531777,-6.37931877374419,-237.606759921404,-93.3258204331918,-3.44948730115251,-14.1443626996918,7.50818642652319,3.06249685926585,66.568072368819,45.8934043518782
"VASI",1,24,28,"No","Global_unavg",0.177947677833942,-4.13367810959918,61.2896593121383,-18.2828965016567,0.642952215144477,-13.3619834472378,3.59344204850779,2.74791458969416e-08,0.00287387742589924,0.102409465691722,0.47170727407099,0.590825928032247,0.799733809617798,-6.0645851110413,30.4738766212569,-44.4157398602674,-1.02885063179861,-70.2922085448544,-23.5194150032211,-3.0375692022506,113.346685566195,0.438360271622583,2.7362323991066,33.2322019924632,33.7566157517336
"ACCI",10,72,59,"No","Global_unavg",0.25118747658301,-3.54029202724611,-97.8873186592487,-39.1491958453312,-0.0803859481010785,7.86676212769617,8.93105347934512,6.89497247149163e-08,1.05712621210282e-05,0.000743142157977102,0.933599226822653,0.808992698133317,0.591549320416519,-5.04097176148278,-148.037027097744,-64.4321295638608,-2.08220454916196,-59.0915635151446,-24.5213325494959,-2.45836191084316,-60.8024042844811,-18.790938367043,1.82350128893617,71.9093649215729,41.7217469790346
"ACGL",10,15,11,"No","Global_unavg",0.0732504268961464,-3.3749307525711,-19.4681016721969,-8.76330785648446,-1.81352721688421,-56.5296363650887,-32.9069282744368,2.77845565252386e-23,0.0804888335463617,0.35615276168079,0.177222679369667,0.204237333051658,0.235158241967076,-4.18990035535013,-46.9376895512261,-30.4708391225633,-5.50198130754104,-175.53985375039,-101.726852597802,-2.79897117024065,-1.08566131058405,7.58777688531231,0.0964312939515792,7.90991766228021,11.5897397947059
"AMAL",10,42,44,"No","Global_unavg",0.108668773412345,-2.77167621169968,-43.3033747393674,-19.922214777727,0.293560040718169,9.14420857011179,8.03050339050389,8.5806500634621e-15,0.000443239201346683,0.0187314545355385,0.515464418678429,0.556076744222077,0.461721031653718,-3.61699851734171,-72.2301574626597,-38.6930778667559,-0.577245708587416,-20.8535657720732,-13.056432242776,-2.18447369809677,-23.172591563165,-5.15343816663824,1.26132817997273,42.2364470367774,30.4336527385923
"ATFI",10,24,28,"No","Global_unavg",0.079438532531285,-3.03412486684238,-27.6814799431101,-5.12427771703637,-0.00430465598799998,-6.77853576539439,-14.095320732369,1.40536886574674e-21,0.00872003431819766,0.509531878986446,0.992897522100216,0.677931439459479,0.248955904715749,-3.79883549862031,-53.6492914606797,-22.5142030932057,-1.03257955647094,-41.354433656391,-39.3660592164245,-2.49889022622621,-10.6875815427837,8.52164195872907,0.965214688099929,26.1388886483057,9.70932797232895
"CHUM",10,61,48,"No","Global_unavg",0.152229797183014,-2.35952998268644,-44.2190874957557,-26.3488143190532,-0.837488881393766,-21.6112854593618,-3.77494400629766,4.24797623535125e-15,1.96131906942889e-05,0.000575215272817978,0.161044755289751,0.291322574759612,0.772827594382941,-3.04085155839248,-67.5354905041788,-42.8943323772016,-2.16603813966372,-66.5786289395407,-31.0557780471964,-1.84616668108972,-26.5730505589109,-12.7236188852941,0.246364821992743,15.6851544821668,20.9998906014822
"CLUN",10,44,51,"No","Global_unavg",0.148775216910123,-2.91983088773919,-39.5768506205204,-43.1686405767363,-0.000970324668096481,-11.4816404440952,-0.843530787343622,1.00000534319628e-14,0.000837074717631064,5.8182647422674e-05,0.998598932319676,0.51697476483396,0.955533091681184,-3.78142570374882,-66.2892097178259,-66.6968978078814,-1.1255445509809,-47.5548957322107,-30.8832233875498,-2.28427529489375,-19.3678488772138,-24.3851340601053,1.10134748182718,23.5199004856996,29.2931012021933
"COCA",10,20,25,"No","Global_unavg",0.114018023387497,-3.52425648585644,-39.91373985303,-13.6879478862335,-0.402460885708626,-23.982390746227,-17.0825017562114,4.71101826623246e-13,0.0169700547324903,0.210687192451276,0.640755399591892,0.413622469124163,0.34740492206872,-4.79550289386181,-83.0045533892193,-39.4224087595519,-2.37065913667489,-89.640086738054,-55.8958168601414,-2.77893011367756,-14.9083448606691,4.44889683836383,1.26993838046364,33.0180037022371,18.0476128903493
"GAOV",10,11,9,"No","Global_unavg",0.106364775304166,-4.22851865780571,-8.02421505148681,-43.3254747128731,-0.547508998454265,-4.65325374502616,-11.8526868045451,2.48595810500705e-12,0.601881189765354,0.0230402069456998,0.59331259680967,0.851637648149666,0.708026984597813,-5.75501038895732,-43.6535047789829,-88.9457174565881,-2.92938361764164,-58.7554824005016,-81.8407276395803,-3.29343437814557,20.4423614547976,-12.6683581281027,1.43503144430256,44.2799771280048,49.0385955333645
"GASH",10,21,22,"No","Global_unavg",0.194394056561261,-4.72381612508713,-75.1274070227403,-7.56669524933418,0.54429961688177,9.15767252023678,-9.21597154386798,0.000259587241850788,0.0712097844613542,0.667785112450292,0.727251771550911,0.85717826840414,0.687166579559765,-8.5258721087435,-194.046673874428,-53.4861117830422,-2.41620818700743,-87.4661091338894,-53.8744946028032,-3.19153408977379,-26.5150139359204,17.3921143684684,4.57990708201016,136.536700672643,42.4418760540952
"GOOB",10,20,42,"No","Global_unavg",0.107841537162844,-3.16782529889963,-23.4804471224958,-13.9939809024679,0.454214796065654,-17.6938378440691,-5.06723745985034,1.44467805142771e-21,0.034811128603438,0.134574817499321,0.338783248818257,0.273428056254827,0.684002621053149,-3.96411079815189,-50.3720948368228,-35.1900757867918,-0.520954680554318,-50.8106541625991,-29.4015389922139,-2.61056188883201,-5.18229262701966,2.09111481621807,1.42919734568358,15.4484593951176,20.535241846395
"GYDR",10,17,21,"No","Global_unavg",0.0641324334358711,-3.55417796748611,-33.4456067824975,-16.9874285630086,0.388807116835658,9.78429940829639,-2.5006647007718,7.39741753782607e-15,0.0321110733231928,0.142856897184447,0.495984888285988,0.612364315295906,0.87039755103959,-4.73051110936121,-73.2376186152475,-44.2456104311014,-0.705114578515772,-26.8136219681848,-32.4449467243433,-2.8405355638689,-9.51162319210846,2.23705810441463,1.6938658865186,53.8110887216067,29.7087996658167
"HIAL",10,12,10,"No","Global_unavg",0.106143353113878,-3.85323169542051,-30.8317948687748,-14.1743277115829,-1.51139942198232,-43.0690769776423,-0.017224885368175,2.91860546071983e-14,0.0743053059319064,0.271398150846523,0.381829836480313,0.446516065016947,0.999490253286241,-5.2180548362763,-76.9938890731832,-45.3713886219921,-6.85562318319478,-211.347020628031,-69.702708447249,-3.07729286668356,-5.1457421553214,6.77561640598782,0.84858947684142,35.5327330157463,45.5504549027603
"HODI",10,17,7,"No","Global_unavg",0.161367380912727,-4.50454384403838,-68.4687378242859,-22.4369403256358,-1.95441461013752,-28.3894953793251,NA,1.38821935223548e-06,0.0273680157667796,0.152232311153095,0.121268969638483,0.366834217863962,NA,-6.98709518861948,-149.16569204981,-60.5444509981645,-4.86330559524033,NA,NA,-3.20729478980472,-25.0600025560736,1.89965428802885,0.190381697748549,NA,NA
"LIBO",10,48,69,"No","Global_unavg",0.211365408296338,-3.55549734297584,-77.3084623823597,-42.846155417847,0.228905199765465,-10.6631596703723,-1.11610839383581,4.13963720686361e-09,0.000146997264742201,0.00066769364045251,0.782194605979799,0.703546177065626,0.947261023094466,-4.96857615585848,-124.191320828405,-70.8761354884569,-1.40700837810399,-65.9153154694937,-33.9785827601578,-2.57647208940294,-43.9146812210048,-21.2265004317453,1.93765051183244,46.6815161454178,33.228992342014
"MANE",10,61,57,"No","Global_unavg",0.261030024747231,-4.70145210192829,-128.795821832298,-53.081453192121,0.0769068299327381,5.93061337888958,4.84864809032748,1.22778640011457e-06,5.95534698801449e-05,0.00068015946307384,0.955414035918322,0.896336330180801,0.825746069695842,-6.92672205301599,-201.541270727061,-87.5909654079877,-2.71360549398199,-85.9271140261728,-39.1175577598115,-3.1171169690323,-75.5775680298125,-26.1078537578246,2.83976022499504,96.9769991647817,48.7105782968073
"MEFE",10,26,12,"No","Global_unavg",0.0339532738268873,-2.61930086176514,7.07833882444435,-4.88207782983457,-0.901661965513651,-3.71513535533614,-10.4367668610946,3.79318888611175e-35,0.23678336476127,0.413525963069883,0.0233933280326017,0.748965045294042,0.39321521893956,-3.06499471677661,-4.4844032010651,-17.4923599108648,-1.75779847203351,-27.2652712495938,-36.9127576373686,-2.22930957999921,19.4307710246254,6.11394872198737,-0.162207474770475,19.6622140481758,11.9525456652824
"OPHO",10,29,16,"No","Global_unavg",0.125111237919982,-3.14102964885333,-39.2098281640497,-3.40140684445934,-0.667861946340844,-0.545886848852846,-22.018045017553,3.12491690807149e-15,0.00329156906496509,0.678764606986946,0.332287208599162,0.981234131476919,0.178917572534446,-4.15794841138433,-73.3756750219283,-22.1607324807602,-2.26834625095712,-53.6410974999892,-58.6580031719057,-2.50975458785898,-18.9130661647781,10.7876199099177,0.665021412861924,44.4297912790238,7.78885675766976
"POMU",10,20,9,"No","Global_unavg",0.194566360294188,-3.89135385448655,-44.5705289575575,5.0894437837114,-0.897463847235225,-6.14611961713782,-10.2332535916932,2.43467944057985e-10,0.0238389559346625,0.622886204679101,0.461091419039713,0.877962946423179,0.612699134241713,-5.74074289468671,-103.837120975443,-21.0602224171041,-4.56432146691895,-123.570000574571,-61.8465968650329,-3.01702419262235,-18.6239080488921,22.0789026405536,1.40449299587358,68.2114833606097,26.3189086507533
"PTAQ",10,47,18,"No","Global_unavg",0.120071969750536,-2.45716409021585,-35.9191549184041,-16.9279011203805,-0.923717385373116,6.40178991013892,6.18157783270722,3.72999480484252e-18,0.000224449242316187,0.0190139007172206,0.0560958661472096,0.697946008739696,0.613435075911238,-3.10819197972892,-58.3203149991758,-32.6521879272028,-2.01980352147956,-31.0568929129067,-19.9548402385665,-1.97570528261265,-19.5832666518693,-4.11772574733548,-0.0109532934911051,37.3289450945982,29.28220876979
"RULA",10,18,11,"No","Global_unavg",0.197298715918444,-5.77909051046123,88.5360104421251,-70.4027791484834,0.122260229182595,-18.9305825163387,9.87403877671343,1.2590299042915e-05,0.00763644881850874,0.00459740263592735,0.948470802495891,0.689240056978637,0.788248480568655,-9.09776397128848,38.2353232251704,-130.003333622128,-4.0587327449511,-116.013950657944,-69.5819508701673,-3.82853667108075,170.119064213929,-31.3064161738766,4.03270311675886,83.8278778941803,83.4413707499631
"RUPA",10,33,22,"No","Global_unavg",0.120340874834555,-3.53037638591147,-54.8894061731183,-43.7824649401872,0.137621028875323,16.1391849729537,25.9197432253051,7.17982168409531e-11,0.00183987006324807,0.00120942289175331,0.845376700545869,0.491986356729764,0.135053831296186,-4.81838229128759,-96.1421840110264,-74.2809593658561,-1.30202798685518,-32.2085413866178,-8.15478438937615,-2.66273495394352,-26.2974544476976,-20.8539180422184,1.62334813703959,64.5649735283437,61.6740937527128
"RUPE",10,23,23,"No","Global_unavg",0.0402233121373019,-2.98859166805855,13.8931245476271,-20.4008713479361,0.172190141892577,-20.0734770129963,6.81016163909488,1.3801984837095e-25,0.0886753941671719,0.0165593861063493,0.645864690719998,0.069765159492164,0.553724194182795,-3.63103650461862,-1.3736193649186,-39.0374216176721,-0.554974298606807,-43.1775840060003,-15.8312526457309,-2.48841611500092,31.4358703046839,-5.33159834938385,0.945332388261988,0.811635833235408,29.9746333239852
"RUSP",10,15,23,"No","Global_unavg",0.0690039424806311,-3.54010348071509,-26.532008038821,-0.747658063189496,0.506590559622511,2.08554626497299,-13.9269799054276,1.60521169732332e-19,0.0354287545598352,0.93387289315415,0.314522382574688,0.899427255224608,0.271439130206301,-4.53670030040946,-59.8624071955941,-21.5922655055996,-0.481126881491573,-30.2087209064195,-39.2784702733845,-2.8972924726636,-7.12486818857028,14.8721406988396,1.63065850817532,39.6376956148892,11.9212405290204
"SOSI",10,48,22,"No","Global_unavg",0.162407491500788,-2.49045680025501,33.8142967091658,-22.5688263224731,-1.84149939153885,27.7948726651205,-17.8797978521494,5.00895320576203e-20,1.50708585590326e-05,0.000566505299201336,0.022926232928456,0.20685127330172,0.259236020638032,-3.09657311803727,20.0104710443056,-36.5144709777699,-3.80286969916039,-9.06720797519301,-53.6137768801517,-2.01599941862102,50.9963711173016,-10.6760925179195,-0.516179711326291,79.8163623880469,9.95126943039498
"SPBE",10,17,27,"No","Global_unavg",0.107865949831082,-3.82582689637658,-44.5788398800758,-20.0656467134981,0.595918185083841,3.08358726167404,7.47830471222389,1.28155089484982e-10,0.0287552359517214,0.134419684536099,0.417841474985656,0.902670247401297,0.649066661053921,-5.40928554637063,-97.7339938693999,-52.2712430050359,-0.822754678081091,-45.3790084748958,-23.487646736032,-2.94928584760934,-14.8127964299338,1.54719542738638,2.32506160867723,61.3801417318105,43.5254026438433
"TITR",10,34,38,"No","Global_unavg",0.05285366152624,-2.55256162708481,-22.692156541416,-11.2563753056335,0.19185135429067,2.60964814581531,4.0523505934652,1.63108081326067e-25,0.00529653686969959,0.10070805869964,0.554752610683876,0.807196495454135,0.655320468854987,-3.10327218149981,-41.3468618369505,-26.1779388574001,-0.44280290959704,-18.3369223387716,-13.6296759633981,-2.12289344102527,-8.72597847784944,0.985371942713124,0.859992635909927,24.8196641075967,22.4342190495279
"TRBO",10,10,26,"No","Global_unavg",0.203707534074441,-4.88040077820957,-62.3819297305376,-23.2480824788388,-1.7622114994382,-91.3193238213412,-30.4296911374813,2.31391627314271e-05,0.109098212013259,0.276555487498637,0.44827838753004,0.225610331992408,0.381002187067277,-8.33163752993891,-175.034354302526,-79.8403571531779,-7.06407118792609,-259.713467996767,-103.835990690536,-3.44948730115251,-14.1443626996918,7.50818642652327,2.80625337927094,57.713660408093,40.889724790749
"VASI",10,24,27,"No","Global_unavg",0.174353458826205,-4.13367810959919,61.2896593121385,-18.2828965016567,0.655528142615197,-15.063327413077,4.23229145067093,2.74791458969376e-08,0.00287387742589913,0.10240946569172,0.459948950992691,0.541733495770018,0.764481911280097,-6.0645851110413,30.4738766212568,-44.4157398602673,-0.994693961677231,-71.8073006517743,-22.766108493559,-3.0375692022506,113.346685566195,0.438360271622669,2.7421770035134,30.9818559908894,34.3478064519897
"ACCI",100,72,61,"No","Global_unavg",0.250922513698144,-3.54029202724613,-97.8873186592495,-39.1491958453314,-0.028972517690954,7.82661068107792,7.97240058569007,6.89497247149163e-08,1.05712621210281e-05,0.000743142157977068,0.975672258936084,0.80728597031807,0.629110411119754,-5.04097176148278,-148.037027097743,-64.432129563861,-1.98426657535467,-57.7210308102742,-25.0813240929384,-2.45836191084316,-60.8024042844811,-18.7909383670429,1.85795299736722,71.3301370134192,40.5861351141946
"ACGL",100,15,12,"No","Global_unavg",0.0739591474212636,-3.37493075257109,-19.4681016721969,-8.76330785648444,-1.69480822829467,-55.1821307188749,-34.0238444127114,2.77845565252411e-23,0.0804888335463616,0.356152761680791,0.179750539246333,0.186478125266225,0.20242033783892,-4.18990035535013,-46.9376895512261,-30.4708391225632,-5.09200268323224,-164.711756402113,-99.2160287247508,-2.79897117024065,-1.08566131058399,7.58777688531235,0.148563817029147,6.89034544774893,9.52401771597462
"AMAL",100,42,46,"No","Global_unavg",0.109135689672418,-2.77167621169968,-43.3033747393674,-19.922214777727,0.30375256669702,7.75148102540397,3.51282527582468,8.58065006346162e-15,0.000443239201346675,0.0187314545355385,0.504869991371615,0.621560446602977,0.752293876035595,-3.61699851734171,-72.2301574626595,-38.6930778667558,-0.577379938664822,-22.6082365112521,-18.1272036539849,-2.18447369809677,-23.1725915631651,-5.15343816663822,1.27693872172574,41.0911323319518,26.2396551663031
"ATFI",100,24,29,"No","Global_unavg",0.0797995633985871,-3.03412486684239,-27.6814799431102,-5.12427771703639,0.0863742427117318,-5.55038648634101,-9.05728744620718,1.40536886574686e-21,0.00872003431819757,0.509531878986444,0.852724411438078,0.723833021227272,0.433075874244458,-3.79883549862031,-53.6492914606797,-22.5142030932056,-0.889159791699856,-38.5008900737182,-32.5785602971774,-2.49889022622621,-10.6875815427838,8.52164195872905,1.03366789649212,26.5847174210717,13.7954096109453
"CAME",100,32,28,"No","Global_unavg",0.394282547571696,-7.57587799747197,150.756744827161,-30.0982711783954,0.087827026238995,-2.98387129538881,-5.3590753715953,0.00683794934308695,0.0321400453417394,0.255846042746609,0.981596810010382,0.975201957828247,0.883045733690166,-14.4206644150473,53.2627075983926,-90.5574480417372,-7.58112375342357,-201.879142488072,-77.5518933369857,-3.79508879443019,319.572863828717,10.2266862749779,8.06848474774222,189.136129750731,68.1670814920421
"CHUM",100,61,49,"No","Global_unavg",0.164033462259834,-2.35952998268708,-44.2190874957775,-26.3488143190661,-1.34963341057306,-40.6614593864292,-13.799499725601,4.24815702726337e-15,1.96134438601906e-05,0.000575218803118955,0.0668712796060577,0.103052716436915,0.355599855564575,-3.04085155619425,-67.5354904467183,-42.8943323962591,-3.0138401271413,-96.2015061291659,-45.5327617914975,-1.84616668578281,-26.5730507213633,-12.7236188799879,-0.0652429239204013,3.26537664480907,13.8292834876616
"CLUN",100,44,50,"No","Global_unavg",0.142393876851539,-2.9198308877392,-39.5768506205205,-43.1686405767364,0.0793521228239518,-9.89784566028605,4.68393238733286,1.00000534319648e-14,0.000837074717631058,5.81826474226755e-05,0.883311159416562,0.571776701588078,0.749998575680735,-3.78142570374882,-66.2892097178258,-66.6968978078815,-1.01731985473343,-45.5427315103246,-24.3310683738515,-2.28427529489375,-19.3678488772138,-24.3851340601053,1.16401698222078,24.7502218756557,34.1585218524458
"COCA",100,20,22,"No","Global_unavg",0.096279581598073,-3.52425648585644,-39.9137398530301,-13.6879478862335,-0.07542645025849,-6.47492132434783,-10.2757218284557,4.7110182662319e-13,0.0169700547324903,0.210687192451275,0.917576501795459,0.795259651149227,0.536765572612037,-4.79550289386181,-83.0045533892194,-39.4224087595519,-1.65827584351989,-59.8755933147018,-44.9252971505269,-2.77893011367756,-14.9083448606691,4.44889683836381,1.45166377529002,45.5492238851887,22.8558917615471
"GAOV",100,11,9,"No","Global_unavg",0.0980181530547044,-4.22851865780571,-8.02421505148689,-43.3254747128731,-0.291334366744998,-0.184876378827399,-3.11400137589368,2.48595810500736e-12,0.601881189765351,0.0230402069457,0.753863158991635,0.993669110894989,0.914958424076023,-5.75501038895731,-43.6535047789829,-88.9457174565881,-2.3668322741799,-49.3908937693727,-65.6686694434752,-3.29343437814557,20.4423614547977,-12.6683581281027,1.58934950721444,46.8115466421839,54.8065329300765
"GASH",100,21,22,"No","Global_unavg",0.195280795099745,-4.72381612508714,-75.1274070227407,-7.5666952493344,0.809796065671153,19.6408697375617,-1.68503967245373,0.000259587241850745,0.0712097844613505,0.667785112450281,0.584486801606034,0.683342560932875,0.937694984276244,-8.52587210874354,-194.046673874427,-53.4861117830425,-1.83335259518761,-66.7840291283485,-41.9772226113734,-3.19153408977379,-26.5150139359206,17.3921143684684,4.77688301773823,144.504785940805,48.5457376521843
"GOOB",100,20,40,"No","Global_unavg",0.127172090249948,-3.16782529892016,-23.480447123214,-13.9939809029503,-0.226991711635341,-38.2115605985331,-26.909887927071,1.44521750735904e-21,0.034811942034594,0.134576061088166,0.716976020379688,0.0679298217796221,0.0827877729882284,-3.96411076559743,-50.3720940107437,-35.1900754579677,-1.60091852632059,-83.5314282777363,-59.0661135266718,-2.61056190728873,-5.18229283307199,2.0911153031971,0.944674307279263,1.31226733400682,3.0716968020303
"GYDR",100,17,25,"No","Global_unavg",0.0642085774425553,-3.55417796748611,-33.4456067824976,-16.9874285630087,0.643754689201398,11.6976696737183,0.967262144546166,7.3974175378269e-15,0.0321110733231929,0.142856897184447,0.235196695586105,0.524471432281652,0.946471037208133,-4.73051110936121,-73.237618615247,-44.2456104311012,-0.348086160519699,-21.6598946488761,-26.2728870134941,-2.84053556386891,-9.51162319210847,2.23705810441454,1.91765990070328,54.6941411406629,31.9923113779292
"HIAL",100,12,8,"No","Global_unavg",0.0642509054949235,-3.85323169541749,-30.8317948686697,-14.1743277115212,-0.3148817821478,5.23041690093268,12.8335095178005,2.91832523148653e-14,0.0743048111169369,0.271397585719539,0.666252194821731,0.828919393903763,0.468872812856472,-5.21805482345398,-76.9938888712922,-45.3713888765413,-1.98293500424604,-50.7029936084716,-23.8104453555234,-3.07729289126618,-5.14574143037249,6.77561654092557,1.27590792548555,58.0385598038481,49.9612456129365
"HODI",100,17,9,"No","Global_unavg",0.167024453334291,-4.75186648692755,-77.1702399628026,-27.3159923923378,-2.09392065337979,-38.8921275839472,NA,6.01006204482128e-06,0.0263262260631702,0.112457614784592,0.0984321046917341,0.216385468162762,NA,-7.49939822314454,-166.068810094001,-68.8700369263172,-4.94921904836046,NA,NA,-3.29071511002053,-28.2139390260833,-0.609164317289212,0.0916274023263349,NA,NA
"LIBO",100,48,64,"No","Global_unavg",0.203468307366146,-3.55549734297586,-77.3084623823601,-42.8461554178472,0.160260542088642,-9.25414991437152,0.137001024764542,4.13963720686367e-09,0.0001469972647422,0.000667693640452503,0.848698212546544,0.744595842061225,0.993587338316256,-4.96857615585847,-124.191320828405,-70.8761354884571,-1.51444849453326,-65.7139887025267,-33.2317321258953,-2.57647208940294,-43.9146812210048,-21.2265004317454,1.88294286874672,48.5518480496167,34.7075595433409
"MANE",100,61,58,"No","Global_unavg",0.261318080562367,-4.70145147956852,-128.795801834288,-53.081444697955,0.15797479680218,7.8124042888128,5.76712253534787,1.21566554084317e-06,5.91663511153179e-05,0.000677564493556011,0.907378226705663,0.86205676710066,0.791286223444022,-6.92672391634573,-201.541387059009,-87.5908948457589,-2.58470520645752,-82.5770324199034,-37.6049541925586,-3.11711027812718,-75.577341384465,-26.1079565997421,2.89826314068987,98.1312592418492,49.3100628644189
"MEFE",100,26,16,"No","Global_unavg",0.0435992106348229,-2.61930086176514,7.07833882444437,-4.88207782983456,-0.896697272686577,-1.60486684683244,-25.4773769296575,3.79319410862884e-35,0.236783370154323,0.413525968020681,0.0419148286279698,0.89407562462689,0.062889508333574,-3.06499471676916,-4.48440320103407,-17.4923599106835,-1.88058800283623,-25.8106840517506,-55.480506365589,-2.22930958001118,19.4307710239128,6.11394872164861,-0.103724905323205,22.7172899627005,-0.868596932798749
"OPHO",100,29,16,"No","Global_unavg",0.133579542688581,-3.14102964885332,-39.2098281640495,-3.40140684445929,-1.02986307144417,-10.3363764738732,-36.0608008982227,3.12491690807062e-15,0.00329156906496499,0.678764606986949,0.209430787001846,0.700330510031581,0.0683805743133141,-4.15794841138433,-73.3756750219282,-22.1607324807602,-2.99311730827061,-73.0994069463954,-81.391779247986,-2.50975458785898,-18.913066164778,10.7876199099178,0.452446344839598,38.9838117266538,-1.5624933941297
"POMU",100,20,11,"No","Global_unavg",0.215488994907514,-3.89135385141068,-44.5705288549827,5.0894438258283,-0.64088203669004,5.91455998208959,6.62786431287714,2.42912610324099e-10,0.0238305576284565,0.622872935757253,0.502733757568674,0.841669296791247,0.671430069411049,-5.74074261801585,-103.837113891005,-21.0602147512695,-3.30427738166229,-77.0422931983937,-29.4140366559815,-3.01702448305964,-18.6238665823803,22.0789035151568,1.48688126905607,72.5741399705483,38.8613255522616
"PTAQ",100,47,17,"No","Global_unavg",0.11928473401194,-2.45716409021585,-35.9191549184042,-16.9279011203806,-0.919747224330762,11.3575884263762,0.299073248307604,3.72999480484188e-18,0.000224449242316179,0.0190139007172204,0.0508142906263692,0.476220628129423,0.981488389297449,-3.10819197972893,-58.320314999176,-32.6521879272028,-1.96158898062311,-23.7678193044701,-27.4004076224201,-1.97570528261265,-19.5832666518692,-4.11772574733538,-0.0195631649656281,41.8541390638453,24.3734750464134
"RULA",100,18,10,"No","Global_unavg",0.194219147541768,-5.77909051046125,88.5360104421254,-70.4027791484836,0.328464108157063,-25.2993873960164,17.4462635789485,1.25902990429174e-05,0.00763644881850928,0.00459740263592761,0.857302407688417,0.583705038274406,0.623264204631211,-9.09776397128848,38.2353232251704,-130.003333622128,-3.68625491351327,-120.98831375024,-58.6969774963475,-3.82853667108074,170.119064213929,-31.3064161738765,4.16641525607897,74.7389352374964,89.4958718113625
"RUPA",100,33,20,"No","Global_unavg",0.115428051168048,-3.53037638591148,-54.8894061731186,-43.7824649401873,0.217482585442432,24.5842385916137,26.3787530248662,7.17982168409552e-11,0.00183987006324804,0.00120942289175331,0.745099194486318,0.265993793187779,0.122990422758092,-4.81838229128759,-96.1421840110265,-74.2809593658563,-1.08888614248662,-19.0958135985543,-6.90722702112662,-2.66273495394353,-26.2974544476976,-20.8539180422183,1.66278500565288,71.4396482388372,61.8424615422565
"RUPE",100,23,23,"No","Global_unavg",0.0440098428921032,-2.98859166805854,13.893124547627,-20.400871347936,0.141754483852583,-13.1915415872511,3.73925932236575,1.38019848370945e-25,0.0886753941671722,0.0165593861063495,0.708211312998844,0.231321757552588,0.749087991993329,-3.63103650461861,-1.37361936491858,-39.037421617672,-0.596009181614793,-35.8669516611842,-19.3597774901724,-2.48841611500092,31.4358703046839,-5.33159834938389,0.920600643887246,7.95207914305327,27.1979395949304
"RUSP",100,15,22,"No","Global_unavg",0.0721726048544538,-3.54010348071509,-26.532008038821,-0.747658063189469,0.392323536844651,-1.33080182370274,-14.4883356807006,1.60521169732327e-19,0.0354287545598351,0.933872893154153,0.454744722244285,0.938689225295091,0.267197094663979,-4.53670030040946,-59.862407195594,-21.5922655055996,-0.669536762898259,-36.3693553380437,-40.9906127675738,-2.89729247266359,-7.12486818857028,14.8721406988397,1.53898193304703,37.0410634241522,11.8683123881488
