"Species","Dataset","L.Occ","R.Occ","Fire.Included","Type","Mod.ID","deltaAIC","Weight","Rsquared","Intercept","Elevation.m","Elevation.m2","Data.Type.nofi","Data.Type.Elevation.m.nofi","Data.Type.Elevation.m2.nofi","Resurvey.Burned.fi","Resurvey.Unburned.fi","Elevation.m.Res.Burn.fi","Elevation.m.Res.Unburn.fi","Elevation.m2.Res.Burn.fi","Elevation.m2.Res.Unburn.fi"
"ACCI",1,72,58,"No","Unavg","Mod.15",1.92061118575009,0.165841792002853,0.245193881681994,-2.53838911788208,0.00746026590776573,-6.21746186745406e-06,-0.121359522054826,-0.000269489359402305,NA,NA,NA,NA,NA,NA,NA
"ACCI",1,72,58,"No","Unavg","Mod.6",0.155268647260982,0.400897403490636,0.241939691915208,-2.59215938571371,0.00729894807554501,-6.18555888307157e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",1,72,58,"No","Unavg","Mod.7",0,0.433260804506511,0.245078272792767,-2.44080756975327,0.00731146572675171,-6.19941019525826e-06,-0.314787127707714,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",1,72,58,"No","Avg",NA,NA,NA,NA,-2.5176672185935,0.00733112472155486,-6.19685096183328e-06,-0.15651140481312,-4.46925982889792e-05,0,0,0,0,0,0,0
"ACGL",1,15,14,"No","Unavg","Mod.6",0,0.727898138210292,0.0651197343902853,-4.00012116050012,0.00389152325790849,-2.74298776290735e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",1,15,14,"No","Unavg","Mod.7",1.96796926060162,0.272101861789708,0.0652507445185456,-3.96611256278945,0.00389066361584039,-2.74257788755581e-06,-0.0684237155118151,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",1,15,14,"No","Avg",NA,NA,NA,NA,-3.99086735774619,0.00389128934770129,-2.7428762350611e-06,-0.0186182203813342,0,0,0,0,0,0,0,0
"ACMI",1,10,20,"Yes","Unavg","Mod.13",0,0.541419890147714,0.115780254955134,-2.65066889243633,-0.000918747914154098,NA,NA,NA,NA,1.77870600732455,-2.79367588667398,0.000682995502885391,0.00254867230652564,NA,NA
"ACMI",1,10,20,"Yes","Unavg","Mod.15",1.77224191478646,0.223201322902342,0.116688217117781,-3.08403070503471,6.53602763647918e-05,-4.59213863613724e-07,NA,NA,NA,1.73216186654112,-3.04632028603626,0.000768167584890056,0.00275925524029678,NA,NA
"ACMI",1,10,20,"Yes","Unavg","Mod.4",1.66599807802018,0.235378786949943,0.0852196002708361,-3.58073729543893,NA,NA,NA,NA,NA,2.44575736259999,0.210311572444472,NA,NA,NA,NA
"ACMI",1,10,20,"Yes","Avg",NA,NA,NA,NA,-2.96631419478287,-0.000482839894604869,-1.02497141853679e-07,0,0,0,1.92532703236638,-2.14299152669537,0.000541243371301749,0.0019957713000811,0,0
"AMAL",1,42,42,"No","Unavg","Mod.6",0,0.731009720851806,0.112665295042939,-2.8397737367125,0.0044025912445961,-3.2597438800373e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMAL",1,42,42,"No","Unavg","Mod.7",1.99950303145386,0.268990279148194,0.112666245455689,-2.8424754288968,0.00440267364839099,-3.25978691158297e-06,0.00534087365237409,NA,NA,NA,NA,NA,NA,NA,NA
"AMAL",1,42,42,"No","Avg",NA,NA,NA,NA,-2.84050046564732,0.00440261341041589,-3.25975545510478e-06,0.00143664309464734,0,0,0,0,0,0,0,0
"ARUV",1,42,29,"Yes","Unavg","Mod.13",1.54680057390357,0.245794752932546,0.0402212604940233,-0.770853126007641,-0.00128179159038417,NA,NA,NA,NA,-0.000462448345469776,-1.87585218160175,0.00045032065689473,0.0013287291086278,NA,NA
"ARUV",1,42,29,"Yes","Unavg","Mod.15",0,0.53266735876095,0.0478129335562277,-1.97203303604059,0.00147812127627285,-1.3206070077424e-06,NA,NA,NA,-0.0564873884801416,-2.17804273988449,0.000617279478395177,0.00162655216506246,NA,NA
"ARUV",1,42,29,"Yes","Unavg","Mod.7",1.75460701759687,0.221537888306503,0.0354956086407811,-2.34290462699891,0.00163374191249822,-1.09941755248592e-06,NA,NA,NA,0.50159996267606,-0.556127818719639,NA,NA,NA,NA
"ARUV",1,42,29,"Yes","Avg",NA,NA,NA,NA,-1.75895142592028,0.000834225042223814,-9.4700688972018e-07,0,0,0,0.0809207411040356,-1.74445027962517,0.000439491083975958,0.00119300588862018,0,0
"ATFI",1,24,30,"No","Unavg","Mod.2",1.67522403288137,0.219211157574696,0.0687580476877379,-0.88714787297161,-0.00173115923792189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ATFI",1,24,30,"No","Unavg","Mod.6",0,0.506562378239378,0.0782741196849611,-2.34898997473962,0.00181270914646365,-1.80400460473913e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ATFI",1,24,30,"No","Unavg","Mod.7",1.22738638984129,0.274226464185926,0.0802746090903759,-2.48253717797899,0.00181567908389549,-1.80629790351768e-06,0.253556498467241,NA,NA,NA,NA,NA,NA,NA,NA
"ATFI",1,24,30,"No","Avg",NA,NA,NA,NA,-2.06516005276588,0.00103666809107092,-1.40917555027955e-06,0.0695319020460358,0,0,0,0,0,0,0,0
"CAME",1,32,28,"No","Unavg","Mod.6",0,0.689963310797923,0.402262926207377,-28.2267834517012,0.0264473021356972,-6.16642472400028e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAME",1,32,28,"No","Unavg","Mod.7",1.59989556136014,0.310036689202077,0.403224793639,-28.1382222995468,0.0264501781207582,-6.1649722144636e-06,-0.20019821038914,NA,NA,NA,NA,NA,NA,NA,NA
"CAME",1,32,28,"No","Avg",NA,NA,NA,NA,-28.1993262452953,0.0264481937965837,-6.16597439275249e-06,-0.0620687903332297,0,0,0,0,0,0,0,0
"CARU",1,33,21,"Yes","Unavg","Mod.15",1.6823526867858,0.211798786220152,0.0617135419108834,-4.40005220998319,0.00570872716318942,-3.09483870502406e-06,NA,NA,NA,-0.373448520416409,-1.97577509963831,0.00106395092459085,0.00126961097577416,NA,NA
"CARU",1,33,21,"Yes","Unavg","Mod.31",1.00602685791961,0.297020041641656,0.0738217162349061,-3.60285653327251,0.00395704852729323,-2.25553863691442e-06,NA,NA,NA,1.06370265905887,-7.77329456232643,-0.00202621173670772,0.0128206880494401,1.29738603133607e-06,-5.24086969064304e-06
"CARU",1,33,21,"Yes","Unavg","Mod.7",0,0.491181172138191,0.0557125747591133,-4.73424322734353,0.00587430081584985,-2.93268694489325e-06,NA,NA,NA,0.67729153767121,-0.68722009041796,NA,NA,NA,NA
"CARU",1,33,21,"Yes","Avg",NA,NA,NA,NA,-4.32741745251514,0.00526977016260168,-2.76590387223897e-06,0,0,0,0.569517916100721,-3.06484061207086,-0.00037648197998559,0.00407690336196012,3.85349653052743e-07,-1.55664333375329e-06
"CEVE",1,26,23,"Yes","Unavg","Mod.15",1.99486222806064,0.269446794699831,0.118915524318967,-6.15176534752415,0.00870439980968849,-4.43654926886793e-06,NA,NA,NA,1.0336346311638,-2.14678862629438,0.000958092389103819,0.00144786941110275,NA,NA
"CEVE",1,26,23,"Yes","Unavg","Mod.7",0,0.730553205300169,0.113350685787733,-6.56458599212767,0.00891630082325215,-4.24956784549883e-06,NA,NA,NA,1.98119649017956,-0.65191079907292,NA,NA,NA,NA
"CEVE",1,26,23,"Yes","Avg",NA,NA,NA,NA,-6.45335279265333,0.00885920477435377,-4.29994939069405e-06,0,0,0,1.72587898448795,-1.05470083808559,0.000258154923270328,0.000390123771965567,0,0
"CHUM",1,61,49,"No","Unavg","Mod.15",0,0.363560343950507,0.159473202008313,-4.29025210238418,0.00862888612423524,-5.30840945019454e-06,0.900394068454586,-0.0014833177522835,NA,NA,NA,NA,NA,NA,NA
"CHUM",1,61,49,"No","Unavg","Mod.31",1.37617388328545,0.182702354339623,0.160477491076927,-3.79584260597698,0.00743773553899696,-4.66706131480802e-06,-0.418154980869745,0.00189282352472695,-1.9576095267798e-06,NA,NA,NA,NA,NA,NA
"CHUM",1,61,49,"No","Unavg","Mod.6",0.770318417856402,0.247345484595424,0.15179353212515,-3.73438154288808,0.00755123972054092,-5.04857030034849e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHUM",1,61,49,"No","Unavg","Mod.7",1.13233780850908,0.206391817114446,0.154430494535819,-3.6026881866321,0.0075608528632545,-5.05572175895065e-06,-0.279778530160823,NA,NA,NA,NA,NA,NA,NA,NA
"CHUM",1,61,49,"No","Avg",NA,NA,NA,NA,-3.92052268451743,0.00792427581052241,-5.07481092371428e-06,0.193205678505102,-0.000193452197891047,-3.57659869420343e-07,0,0,0,0,0,0
"CLUN",1,44,49,"No","Unavg","Mod.6",0,0.692578516879985,0.141198037047844,-7.45108564909827,0.0138937494824652,-7.4267500744062e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CLUN",1,44,49,"No","Unavg","Mod.7",1.62440379643124,0.307421483120015,0.141870238897173,-7.5282221973033,0.0139041552878575,-7.43223730219962e-06,0.14255403870087,NA,NA,NA,NA,NA,NA,NA,NA
"CLUN",1,44,49,"No","Avg",NA,NA,NA,NA,-7.47479908115022,0.013896948450592,-7.42843696611267e-06,0.0438241740021695,0,0,0,0,0,0,0,0
"COCA",1,20,23,"No","Unavg","Mod.6",0,0.706156960685024,0.104890458327942,-3.87008473513339,0.00531767207485248,-3.91608437368001e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COCA",1,20,23,"No","Unavg","Mod.7",1.75358358361274,0.293843039314976,0.105642185660063,-3.95357308678997,0.00532174145401317,-3.91851852684725e-06,0.159138258185829,NA,NA,NA,NA,NA,NA,NA,NA
"COCA",1,20,23,"No","Avg",NA,NA,NA,NA,-3.89461720613155,0.00531886783359318,-3.91679963264483e-06,0.0467616694566152,0,0,0,0,0,0,0,0
"COST",1,12,12,"No","Unavg","Mod.2",0,0.731053573545448,0.0975797166465887,-1.21837940208798,-0.00245385591134788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COST",1,12,12,"No","Unavg","Mod.3",1.99994908696502,0.268946426454552,0.0975799572706507,-1.21988352478892,-0.00245385296400901,NA,0.00300641164814393,NA,NA,NA,NA,NA,NA,NA,NA
"COST",1,12,12,"No","Avg",NA,NA,NA,NA,-1.21878393051335,-0.00245385511867163,0,0.00080856366921965,0,0,0,0,0,0,0,0
"EPAN",1,18,24,"Yes","Unavg","Mod.31",0.608541448072856,0.296888174425648,0.125836263559397,-8.16025716098581,0.0103392904760859,-4.50399899962481e-06,NA,NA,NA,6.31199903474481,5.58949483349829,-0.00642990113118122,-0.0120184444235709,2.35119962829026e-06,5.28885364857973e-06
"EPAN",1,18,24,"Yes","Unavg","Mod.4",0.583428635122914,0.300639525478255,0.0886717384154576,-2.97041446556973,NA,NA,NA,NA,NA,2.23644529048952,-0.309869987427022,NA,NA,NA,NA
"EPAN",1,18,24,"Yes","Unavg","Mod.7",0,0.402472300096097,0.10289658630711,-4.71243771817617,0.00384843464143003,-1.77105234984745e-06,NA,NA,NA,2.41364655830324,-0.324002142104467,NA,NA,NA,NA
"EPAN",1,18,24,"Yes","Avg",NA,NA,NA,NA,-5.21233349426549,0.00461850141620748,-2.04998355344725e-06,0,0,0,3.51774760323202,1.43589386373004,-0.0019089616085738,-0.00356813402435008,6.98043365353357e-07,1.57019810453126e-06
"GAOV",1,11,9,"No","Unavg","Mod.6",0,0.710826136182303,0.0968564715655931,-12.4878317113256,0.0177467306746144,-7.91453629929292e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAOV",1,11,9,"No","Unavg","Mod.7",1.798799507143,0.289173863817697,0.0979515802488387,-12.3925937917813,0.0177513296307359,-7.91625474664042e-06,-0.206216999874911,NA,NA,NA,NA,NA,NA,NA,NA
"GAOV",1,11,9,"No","Avg",NA,NA,NA,NA,-12.460291394149,0.0177480605725256,-7.91503322935216e-06,-0.0596325666387214,0,0,0,0,0,0,0,0
"GASH",1,21,19,"No","Unavg","Mod.2",0,0.504375673932822,0.196504419558558,0.336328221477243,-0.00394374081273422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",1,21,19,"No","Unavg","Mod.3",1.88798775895728,0.19623786016529,0.196864720379264,0.393136897889352,-0.00394502166277705,NA,-0.114545728832909,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",1,21,19,"No","Unavg","Mod.6",1.04317221660432,0.299386465901888,0.199582170993786,-0.54662298178464,-0.00123543164125625,-1.81876518935711e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",1,21,19,"No","Avg",NA,NA,NA,NA,0.083132594266783,-0.00313316105258736,-5.44513682347003e-07,-0.0224782087172436,0,0,0,0,0,0,0,0
"GOOB",1,20,42,"No","Unavg","Mod.15",0.135402796074288,0.370872858276492,0.121659719242235,-5.10461858995393,0.00663080428733167,-3.82782345147832e-06,1.96670861713884,-0.00133845306641235,NA,NA,NA,NA,NA,NA,NA
"GOOB",1,20,42,"No","Unavg","Mod.31",1.07126688256204,0.23227621852661,0.124160110517244,-3.93104235718182,0.00395056384925054,-2.4786985144455e-06,-0.049542577939257,0.00345761710196434,-2.53766667118444e-06,NA,NA,NA,NA,NA,NA
"GOOB",1,20,42,"No","Unavg","Mod.7",0,0.396850923196898,0.11727849075356,-4.2573328145166,0.00548725242779999,-3.67486471497209e-06,0.848079849830324,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",1,20,42,"No","Avg",NA,NA,NA,NA,-4.49577859825902,0.0055544285624534,-3.45375199699086e-06,1.05445255492535,0.000306726311147931,-5.89439618263733e-07,0,0,0,0,0,0
"GYDR",1,17,22,"No","Unavg","Mod.6",0,0.654992441876284,0.0643996890606674,-4.20298759914172,0.00480294890307901,-3.05044331068754e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GYDR",1,17,22,"No","Unavg","Mod.7",1.28211474410426,0.345007558123716,0.0667523091264089,-4.35550199946718,0.00481041861619258,-3.05470416325814e-06,0.282890586353047,NA,NA,NA,NA,NA,NA,NA,NA
"GYDR",1,17,22,"No","Avg",NA,NA,NA,NA,-4.25560621997671,0.00480552601056021,-3.05191333702845e-06,0.0975993904138512,0,0,0,0,0,0,0,0
"HIAL",1,12,10,"No","Unavg","Mod.2",0,0.371624771863441,0.0719402668804947,-1.63151494016641,-0.002017847832833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",1,12,10,"No","Unavg","Mod.3",1.81475754619305,0.149980591291188,0.0728765694525476,-1.5408510186192,-0.00201854305459937,NA,-0.188576903392451,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",1,12,10,"No","Unavg","Mod.6",0.172310644328121,0.340947785979557,0.0811782693440803,-3.20402918463325,0.00198690087114481,-2.15767076054615e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",1,12,10,"No","Unavg","Mod.7",1.98929472841104,0.137446850865814,0.0821033179454034,-3.11326898535948,0.00198426916761603,-2.15658216368435e-06,-0.187267823658992,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",1,12,10,"No","Avg",NA,NA,NA,NA,-2.35772478894574,-0.000102463520070606,-1.03206849571283e-06,-0.0540222481050842,0,0,0,0,0,0,0,0
"HODI",1,17,10,"No","Unavg","Mod.11",0.886755961184832,0.139581589611664,0.159577165771047,-0.699793044158988,-0.00265632807042907,NA,0.707081302928431,-0.00205500920868608,NA,NA,NA,NA,NA,NA,NA
"HODI",1,17,10,"No","Unavg","Mod.15",0,0.217462687187568,0.172043555711588,-3.01412054152133,0.0037065485984279,-3.80706495016271e-06,1.65466939859012,-0.003586629333333,NA,NA,NA,NA,NA,NA,NA
"HODI",1,17,10,"No","Unavg","Mod.2",0.472848698933376,0.171674962004512,0.144090705871828,-0.555023341017091,-0.00324087480020794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",1,17,10,"No","Unavg","Mod.3",0.485430408378477,0.170598369652579,0.152673326542976,-0.292360615610744,-0.00325479886028959,NA,-0.576752246545242,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",1,17,10,"No","Unavg","Mod.6",0.722684714821924,0.15151504474102,0.151648749218475,-1.99574580390973,0.000996956805792695,-2.71122816980633e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",1,17,10,"No","Unavg","Mod.7",0.753916948087834,0.149167346802657,0.160150828026828,-1.73325786029079,0.000975196704188603,-2.70516602747829e-06,-0.5718977429913,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",1,17,10,"No","Avg",NA,NA,NA,NA,-1.45922782443943,-0.000379857453485628,-1.64220887079093e-06,0.274822924153362,-0.00106679950478736,0,0,0,0,0,0,0
"LIBO",1,48,67,"No","Unavg","Mod.15",1.27147131412733,0.346211135037353,0.209751920117467,-5.49018797263966,0.011830535666322,-7.67807772691632e-06,1.09454688630262,-0.000816042329864909,NA,NA,NA,NA,NA,NA,NA
"LIBO",1,48,67,"No","Unavg","Mod.7",0,0.653788864962647,0.208610567120926,-5.10622924078705,0.0112987926192096,-7.63600785208254e-06,0.466016658400402,NA,NA,NA,NA,NA,NA,NA,NA
"LIBO",1,48,67,"No","Avg",NA,NA,NA,NA,-5.23916002914924,0.0114828879830986,-7.65057291119962e-06,0.683620822007716,-0.000282522941261056,0,0,0,0,0,0,0
"LUPE",1,35,35,"No","Unavg","Mod.2",0,0.731058540498951,0.377867041942402,-10.0525388220847,0.00526112019808448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LUPE",1,35,35,"No","Unavg","Mod.3",1.99999961211864,0.268941459501049,0.377867042780695,-10.0526321026391,0.00526112008548602,NA,0.000186956275436184,NA,NA,NA,NA,NA,NA,NA,NA
"LUPE",1,35,35,"No","Avg",NA,NA,NA,NA,-10.0525639090931,0.00526112016780209,0,5.02802935786875e-05,0,0,0,0,0,0,0,0
"MANE",1,61,57,"No","Unavg","Mod.6",0,0.713711013624595,0.26070772233549,-4.20317746867558,0.0117762824575449,-9.30411114076246e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MANE",1,61,57,"No","Unavg","Mod.7",1.82695279009454,0.286288986375405,0.260974631008609,-4.15743906057934,0.0117777635209772,-9.3058131723123e-06,-0.0927954238573271,NA,NA,NA,NA,NA,NA,NA,NA
"MANE",1,61,57,"No","Avg",NA,NA,NA,NA,-4.19008306618329,0.0117767064696937,-9.30459841364964e-06,-0.0265663078363903,0,0,0,0,0,0,0,0
"MEFE",1,26,12,"No","Unavg","Mod.31",0,1,0.0692406975871293,-4.18447779350181,0.0025503835974706,-8.64743145539416e-07,-11.8042585921206,0.0188889094250141,-7.50561392058948e-06,NA,NA,NA,NA,NA,NA
"MEFE",1,26,12,"No","Avg",NA,NA,NA,NA,-4.18447779350181,0.0025503835974706,-8.64743145539416e-07,-11.8042585921206,0.0188889094250141,-7.50561392058948e-06,0,0,0,0,0,0
"OPHO",1,29,16,"No","Unavg","Mod.15",1.30613566618973,0.342298541531876,0.117858450680604,-1.65670470942965,0.00156425536836261,-2.45314315399325e-06,-2.47676082134117,0.00232508161862667,NA,NA,NA,NA,NA,NA,NA
"OPHO",1,29,16,"No","Unavg","Mod.31",0,0.657701458468124,0.127616014971993,-0.476694350705145,-0.00161149233818354,-6.02477747479232e-07,-6.5354572401423,0.0120874953318092,-5.22049664529643e-06,NA,NA,NA,NA,NA,NA
"OPHO",1,29,16,"No","Avg",NA,NA,NA,NA,-0.880610175489049,-0.000524438529959594,-1.23595781699248e-06,-5.14617137546603,0.00874583535595604,-3.43352825753941e-06,0,0,0,0,0,0
"PAMY",1,127,101,"Yes","Unavg","Mod.7",0,1,0.0436427412425129,-2.04018799184442,0.0037482452286522,-1.92669586343377e-06,NA,NA,NA,0.441142346297455,-0.433216914513473,NA,NA,NA,NA
"PAMY",1,127,101,"Yes","Avg",NA,NA,NA,NA,-2.04018799184442,0.0037482452286522,-1.92669586343377e-06,0,0,0,0.441142346297455,-0.433216914513473,0,0,0,0
"PHEM",1,61,49,"No","Unavg","Mod.11",1.39787032560434,0.217793861166827,0.413450212909062,-9.55920252510356,0.00556976826791007,NA,0.838340222356801,-0.000776613098715626,NA,NA,NA,NA,NA,NA,NA
"PHEM",1,61,49,"No","Unavg","Mod.2",0.483162266797933,0.344089932145285,0.40848324393004,-9.09239414440147,0.00515139950610464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PHEM",1,61,49,"No","Unavg","Mod.3",0,0.438116206687888,0.412480852643947,-8.94517074538247,0.00518535587424328,NA,-0.4154300493699,NA,NA,NA,NA,NA,NA,NA,NA
"PHEM",1,61,49,"No","Avg",NA,NA,NA,NA,-9.12956118694571,0.00525739448933163,0,0.000578716624441672,-0.000169141565402011,0,0,0,0,0,0,0
"POMU",1,20,10,"No","Unavg","Mod.11",1.69211255882306,0.194181999225676,0.188940108583567,0.413223879817704,-0.00406927092034921,NA,-1.31115463440205,0.000859116320229776,NA,NA,NA,NA,NA,NA,NA
"POMU",1,20,10,"No","Unavg","Mod.2",1.77270874530601,0.186512407753781,0.172672730260225,-0.139031901291629,-0.00370958169879895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POMU",1,20,10,"No","Unavg","Mod.3",0,0.452529131030052,0.187712709140509,0.208155626354059,-0.00374255113660649,NA,-0.77096299421109,NA,NA,NA,NA,NA,NA,NA,NA
"POMU",1,20,10,"No","Unavg","Mod.7",1.99639554846547,0.16677646199049,0.187727078358653,0.260563214208482,-0.00389647366426838,9.63969061516712e-08,-0.771541900036105,NA,NA,NA,NA,NA,NA,NA,NA
"POMU",1,20,10,"No","Avg",NA,NA,NA,NA,0.191961760149884,-0.00382551568275654,1.6076734954805e-08,-0.732160870394314,0.000166824924629624,0,0,0,0,0,0,0
"PTAQ",1,47,22,"No","Unavg","Mod.15",1.00854508760204,0.376537131734454,0.102958144204239,-2.57850774577361,0.00381055896346456,-2.7925285234369e-06,-1.57979964691765,0.000836123252085104,NA,NA,NA,NA,NA,NA,NA
"PTAQ",1,47,22,"No","Unavg","Mod.7",0,0.623462868265546,0.100794240522819,-2.78505335598605,0.00400897906776483,-2.74479141423346e-06,-0.861572030418159,NA,NA,NA,NA,NA,NA,NA,NA
"PTAQ",1,47,22,"No","Avg",NA,NA,NA,NA,-2.70728126434432,0.00393426653081316,-2.76276620841022e-06,-1.13201139706735,0.000314831451116609,0,0,0,0,0,0,0
"RHAL",1,24,15,"No","Unavg","Mod.11",1.78313477403577,0.182572546595911,0.145946698389883,-5.76060749035456,0.00232653668633707,NA,-1.19968544353585,0.000427777743769643,NA,NA,NA,NA,NA,NA,NA
"RHAL",1,24,15,"No","Unavg","Mod.2",0.358877677686849,0.372142244101454,0.137505593924295,-6.22212181018533,0.00247281319191406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RHAL",1,24,15,"No","Unavg","Mod.3",0,0.445285209302635,0.145235997789787,-6.00275135170861,0.00248446233950042,NA,-0.529591923067193,NA,NA,NA,NA,NA,NA,NA,NA
"RHAL",1,24,15,"No","Avg",NA,NA,NA,NA,-6.04017954500572,0.00245129431090491,0,-0.454849076848346,7.8100472057077e-05,0,0,0,0,0,0,0
"RULA",1,18,13,"No","Unavg","Mod.6",0,0.634516274745897,0.182566025397129,-23.5942493484786,0.0302049882333223,-1.04895274981278e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RULA",1,18,13,"No","Unavg","Mod.7",1.10328237138663,0.365483725254103,0.186053426430942,-23.4630638208473,0.0302563050580632,-1.05073894119036e-05,-0.360497206114448,NA,NA,NA,NA,NA,NA,NA,NA
"RULA",1,18,13,"No","Avg",NA,NA,NA,NA,-23.5463031731405,0.0302237436975968,-1.04960557369147e-05,-0.131755861834405,0,0,0,0,0,0,0,0
"RUPA",1,33,21,"No","Unavg","Mod.15",1.938843622283,0.154714871055957,0.109207109553215,-5.64509237252042,0.00945981909084467,-5.4450237262146e-06,-0.273032706477345,-0.000268598751719089,NA,NA,NA,NA,NA,NA,NA
"RUPA",1,33,21,"No","Unavg","Mod.31",1.58877380690694,0.184309938520618,0.115292026652565,-7.49810947081765,0.0137856877403166,-7.75501492837297e-06,3.39721061403809,-0.00889391703119243,4.58917530985865e-06,NA,NA,NA,NA,NA,NA
"RUPA",1,33,21,"No","Unavg","Mod.6",0.954585388694341,0.253081861113128,0.101398601686089,-5.76341407359461,0.00931036230475959,-5.41944185816268e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",1,33,21,"No","Unavg","Mod.7",0,0.407893329310297,0.109048760432662,-5.54645348465015,0.00933435393388081,-5.43357064876035e-06,-0.502292097840973,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",1,33,21,"No","Avg",NA,NA,NA,NA,-5.9763327719303,0.0101681184735123,-5.85963212199658e-06,0.379015863363642,-0.00168079352246456,8.45830619220387e-07,0,0,0,0,0,0
"RUPE",1,23,23,"No","Unavg","Mod.6",0,0.731045606408452,0.0447788017229829,-7.34023528925485,0.00858075400121096,-3.48643159017181e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUPE",1,23,23,"No","Unavg","Mod.7",1.99986804438993,0.268954393591548,0.0447791850136907,-7.34199973460861,0.00858076173890362,-3.48643759534472e-06,0.00353209458618904,NA,NA,NA,NA,NA,NA,NA,NA
"RUPE",1,23,23,"No","Avg",NA,NA,NA,NA,-7.340709844585,0.0085807560822974,-3.48643320528945e-06,0.000949972357536461,0,0,0,0,0,0,0,0
"RUSP",1,15,20,"No","Unavg","Mod.2",0,0.468211900027058,0.0519609267991119,-1.51122356809728,-0.00154902874147789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",1,15,20,"No","Unavg","Mod.3",1.21576875503496,0.254942133960755,0.0547456639591684,-1.6757661787185,-0.00155069102989069,NA,0.311326612960832,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",1,15,20,"No","Unavg","Mod.6",1.05091939828162,0.276845966012188,0.0553310297329879,-2.36647332524212,0.000503937430830055,-1.02174775746904e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",1,15,20,"No","Avg",NA,NA,NA,NA,-1.78994485757498,-0.000981097125670173,-2.82866744937302e-07,0.0793702710670084,0,0,0,0,0,0,0,0
"SOSI",1,48,19,"No","Unavg","Mod.15",1.58690527707159,0.311427802171066,0.16204040372432,-10.8312490823772,0.0135112541585106,-4.61465546556298e-06,-1.93557042830015,0.000599054078842608,NA,NA,NA,NA,NA,NA,NA
"SOSI",1,48,19,"No","Unavg","Mod.7",0,0.688572197828934,0.161120439792812,-10.977257258244,0.0135408067988857,-4.56358555220507e-06,-1.08139331486919,NA,NA,NA,NA,NA,NA,NA,NA
"SOSI",1,48,19,"No","Avg",NA,NA,NA,NA,-10.9317862529348,0.0135316032850453,-4.57949014307919e-06,-1.34740781596982,0.000186562095155566,0,0,0,0,0,0,0
"SPBE",1,17,29,"Yes","Unavg","Mod.3",1.55438828153802,0.314924927792088,0.0972591568497581,-3.27749378739391,0.00394444595982295,-3.10733163932525e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPBE",1,17,29,"Yes","Unavg","Mod.7",0,0.685075072207912,0.113392956802397,-3.76257352693725,0.00428419236252723,-3.27049997040547e-06,NA,NA,NA,1.32271688523264,0.492268489296971,NA,NA,NA,NA
"SPBE",1,17,29,"Yes","Avg",NA,NA,NA,NA,-3.60980982498816,0.00417719775118796,-3.21911419552208e-06,0,0,0,0.906160365661375,0.337240870850802,0,0,0,0
"TITR",1,34,39,"No","Unavg","Mod.6",0,0.688706347749852,0.0448569616468194,-2.45763443106339,0.00203774402509269,-1.5063952536561e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
