"Species","Dataset","L.Occ","R.Occ","Fire.Included","Type","Rsquared","Intercept","Elevation.m","Elevation.m2","Data.Type.nofi","Data.Type.Elevation.m.nofi","Data.Type.Elevation.m2.nofi","Resurvey.Burned.fi","Resurvey.Unburned.fi","Elevation.m.Res.Burn.fi","Elevation.m.Res.Unburn.fi","Elevation.m2.Res.Burn.fi","Elevation.m2.Res.Unburn.fi"
"SOSI",89,48,16,"No","Unavg",0.158055014372046,-2.52270414860124,35.3238674094438,-22.5331995595061,-1.26097268559979,NA,NA,NA,NA,NA,NA,NA,NA
"SPBE",89,17,29,"No","Unavg",0.107304562146875,-3.79070943907101,-43.2823705087715,-19.004100237271,0.594496949287201,NA,NA,NA,NA,NA,NA,NA,NA
"TITR",89,34,40,"No","Unavg",0.0490931630721213,-2.40242214764027,-20.2438042899893,-8.97951932377165,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",89,95,114,"Yes","Unavg",0.103542356572924,-1.26472372157296,11.814649546246,-22.98896267507,NA,NA,NA,-1.59311746401002,0.353395269747369,51.1094080883088,-5.41166969766948,NA,NA
"VASI",89,24,27,"No","Unavg",0.176418287896647,-3.77778356455445,53.1113324152678,-15.5391226541742,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",9,72,58,"No","Unavg",0.24548997112772,-3.36374763679256,-91.639538047339,-34.3470524939002,-0.31505722830171,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",9,15,11,"No","Unavg",0.0580135903589674,-3.73938760321395,-29.5300968780531,-14.1892434513774,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",9,10,18,"Yes","Unavg",0.12986061206042,-3.76236912359971,-16.7326716132461,-10.1055482050209,NA,NA,NA,2.57513146079724,-0.425676249533117,14.3227423505434,54.7767361864593,NA,NA
"AMAL",9,42,43,"No","Unavg",0.112323786249824,-2.69388302961447,-40.9267279729944,-18.4131664540513,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",9,42,26,"Yes","Unavg",0.0401125594294309,-2.16631465387804,-14.0811339684477,-7.62237200580625,NA,NA,NA,0.033570793124259,-0.607098388155224,NA,NA,NA,NA
"ATFI",9,24,29,"No","Unavg",0.0829225527521413,-3.03268399659917,-32.6840976364278,-10.6608556120423,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAME",9,32,29,"No","Unavg",0.386431884913831,-8.05223581981895,164.417685388216,-40.4132964486465,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",9,33,22,"Yes","Unavg",0.0577272266572975,-2.49235231078251,-13.4589423331769,-14.8207854230871,NA,NA,NA,0.880234634263882,-0.684741579465446,NA,NA,NA,NA
"CEVE",9,26,23,"Yes","Unavg",0.11006901490619,-2.86218462929675,-12.4870967898748,-22.8352914302825,NA,NA,NA,1.96291276634979,-0.650455491086444,NA,NA,NA,NA
"CHUM",9,61,51,"No","Unavg",0.145702865496123,-2.61002067905403,-50.7046529085775,-26.3222209353592,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CLUN",9,44,49,"No","Unavg",0.136818783780234,-2.84693694150837,-43.2114564534355,-39.9074551285692,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COCA",9,20,23,"No","Unavg",0.104968409833975,-3.66198944050123,-48.2557519076284,-20.3543510411521,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EPAN",9,18,25,"Yes","Unavg",0.122397902449941,-3.14684879224223,-4.25536815636798,-18.5207300673703,NA,NA,NA,2.5734954303486,-0.249148205641373,NA,NA,NA,NA
"GAOV",9,11,6,"No","Unavg",0.122207177458694,-4.94656979367117,-14.5320468208315,-58.7037411130948,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",9,21,23,"No","Unavg",0.196059703484734,-3.8820536047654,-50.2947015569686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",9,20,43,"No","Unavg",0.104824622527148,-3.39832891844384,-33.0378241206632,-20.8339258059857,0.870933050501379,NA,NA,NA,NA,NA,NA,NA,NA
"GYDR",9,17,22,"No","Unavg",0.0592103717355122,-3.27999497807507,-27.1505609855838,-16.9392303305472,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",9,12,9,"No","Unavg",0.0575693208883915,-3.83075100531404,-22.9360578323882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",9,17,9,"No","Unavg",0.168736687271377,-4.51217571150451,-68.7401242995711,-22.5918537847077,-2.27589348120943,-43.0239142956093,NA,NA,NA,NA,NA,NA,NA
"LIBO",9,48,67,"No","Unavg",0.213818957728089,-3.83384584570353,-87.6761769168923,-44.7774043410657,0.468163721572605,NA,NA,NA,NA,NA,NA,NA,NA
"MANE",9,61,58,"No","Unavg",0.263059502838721,-4.73087530363173,-128.598485586374,-52.3516370601109,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",9,26,14,"No","Unavg",0.0307801587393463,-2.65813538182106,6.78189598795595,-10.3301278439493,-0.654971234534522,NA,NA,NA,NA,NA,NA,NA,NA
"OPHO",9,29,14,"No","Unavg",0.154379741842788,-3.14102964885332,-39.2098281640496,-3.40140684445932,-2.17929987568903,-37.1985583367568,-65.6855036049967,NA,NA,NA,NA,NA,NA
"PAMY",9,127,111,"Yes","Unavg",0.0501390672106984,-0.713074409091097,-12.1653967070237,-11.2080517819788,NA,NA,NA,0.570725455887101,-0.294159315086786,NA,NA,NA,NA
"POMU",9,20,10,"No","Unavg",0.215068240481062,-4.20099453158908,-55.7818269296341,NA,-0.783901761601211,NA,NA,NA,NA,NA,NA,NA,NA
"PTAQ",9,47,19,"No","Unavg",0.104507881551455,-2.31369821578033,-29.5175056188069,-14.1156834316541,-1.01933229981685,NA,NA,NA,NA,NA,NA,NA,NA
"RULA",9,18,16,"No","Unavg",0.201628561722185,-5.69869246519837,84.2854726486216,-68.4853128327694,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",9,33,21,"No","Unavg",0.110992818626967,-3.15639328913154,-44.9344968303761,-29.3051650207517,-0.502653782289772,NA,NA,NA,NA,NA,NA,NA,NA
"RUPE",9,23,23,"No","Unavg",0.0276960467556491,-2.82793164918593,3.34241588723902,-14.8646743148516,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",9,15,22,"No","Unavg",0.0500558863731113,-3.15583038556384,-19.5930114750589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SOSI",9,48,19,"No","Unavg",0.160318164444406,-2.61778891674618,38.4767030359692,-24.8234092598337,-1.08082039058933,NA,NA,NA,NA,NA,NA,NA,NA
"SPBE",9,17,30,"No","Unavg",0.108359626142523,-3.7975511108809,-43.4011628874398,-20.3006754109813,0.632961174597875,NA,NA,NA,NA,NA,NA,NA,NA
"TITR",9,34,39,"No","Unavg",0.0481798593545096,-2.41475643721819,-20.0250179322014,-9.05301455938232,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",9,95,109,"Yes","Unavg",0.10709771085015,-1.27568299150346,11.9568681004414,-23.7471102946265,NA,NA,NA,-1.9240314286641,0.28603189919294,53.7558315098597,-3.54718161042808,NA,NA
"VASI",9,24,26,"No","Unavg",0.16797181935123,-3.78348583593944,52.8462643490744,-17.4439525449467,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",90,72,58,"No","Unavg",0.245975722743199,-3.35725676704932,-91.3939026777578,-33.9513079930184,-0.315311155579957,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",90,15,14,"No","Unavg",0.0641903746940301,-3.70299188515172,-31.752921424391,-19.4202374272147,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",90,10,22,"Yes","Unavg",0.12019690345608,-3.66877491294765,-11.968799651132,NA,NA,NA,NA,2.65517643919105,0.24174606641139,2.31040399608541,27.6946182233651,NA,NA
"AMAL",90,42,39,"No","Unavg",0.112789233251929,-2.79094983875385,-42.3428417332088,-20.0612466858885,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",90,42,27,"Yes","Unavg",0.0486733777937468,-2.25503469693999,-20.4494395980852,-7.08507704136013,NA,NA,NA,0.31110445089952,-0.426491785026948,2.18656572438416,22.3174523582756,NA,NA
"ATFI",90,24,30,"No","Unavg",0.0782405405717825,-2.97090876954505,-30.9287661486433,-10.2011484477869,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",90,33,22,"Yes","Unavg",0.0504660764475279,-2.51615775359048,-14.3744235241366,-16.102482376898,NA,NA,NA,0.4031270321761,-0.560992110854894,NA,NA,NA,NA
"CEVE",90,26,21,"Yes","Unavg",0.123063167886511,-2.88861847336841,-12.0190872820146,-24.541571901345,NA,NA,NA,1.98989547974119,-0.82820836146525,NA,NA,NA,NA
"CHUM",90,61,51,"No","Unavg",0.146460002084718,-2.62460282374476,-51.1625479330301,-27.0407328049993,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CLUN",90,44,51,"No","Unavg",0.146244975072916,-2.89990501486973,-44.6039262408158,-43.4587811868011,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COCA",90,20,23,"No","Unavg",0.09650364452535,-3.55435081667695,-44.0689515584565,-19.7329340338989,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EPAN",90,18,29,"Yes","Unavg",0.0910311588869391,-3.05102323323734,-3.10907815699962,-11.947158052243,NA,NA,NA,2.44883086501488,0.0397283891705446,NA,NA,NA,NA
"GAOV",90,11,8,"No","Unavg",0.116581877238951,-4.65656813237509,-4.81457572360865,-53.1428184881891,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",90,21,23,"No","Unavg",0.190729497920915,-3.83711523986293,-49.0537004759883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",90,20,39,"No","Unavg",0.10931401192453,-3.52963382706056,-38.2491531048376,-23.9587263539708,0.759250219287316,NA,NA,NA,NA,NA,NA,NA,NA
"GYDR",90,17,21,"No","Unavg",0.0637679216478569,-3.36238744887927,-29.0929293493896,-19.1748687496617,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",90,12,8,"No","Unavg",0.0549214960419468,-3.86899000587096,-22.4104353301767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",90,17,11,"No","Unavg",0.171796129076749,-4.52838088610932,-69.315693182945,-22.919753875192,-2.14657103327457,-45.1984211168783,NA,NA,NA,NA,NA,NA,NA
"LIBO",90,48,65,"No","Unavg",0.212519031319351,-3.86411208225773,-88.7643703703317,-45.0548357947195,0.424302913242696,NA,NA,NA,NA,NA,NA,NA,NA
"MANE",90,61,57,"No","Unavg",0.258005420341975,-4.62813870919167,-124.8045634839,-51.3205016925874,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",90,26,12,"No","Unavg",0.0330964705081872,-2.64145793874769,6.14759080198559,-8.97935414474213,-0.814506375302053,NA,NA,NA,NA,NA,NA,NA,NA
"OPHO",90,29,14,"No","Unavg",0.12528931038984,-3.36141356065566,-48.4052901364105,-10.2381831824914,-0.234759548049071,21.2320516941672,NA,NA,NA,NA,NA,NA,NA
"PAMY",90,127,105,"Yes","Unavg",0.0417329048889106,-0.693323317043452,-10.7850518313634,-8.85445716656534,NA,NA,NA,0.532807579319657,-0.381704665798345,NA,NA,NA,NA
"POMU",90,20,10,"No","Unavg",0.214386546320851,-4.19411030292129,-55.6015724957206,NA,-0.783554519174177,NA,NA,NA,NA,NA,NA,NA,NA
"PTAQ",90,47,18,"No","Unavg",0.115279884446327,-2.36326165086871,-32.1139302073184,-13.5999859997032,-1.08174120744708,NA,NA,NA,NA,NA,NA,NA,NA
"RULA",90,18,11,"No","Unavg",0.192215770655039,-5.72347121502335,77.2676202952938,-69.1207787851206,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",90,33,20,"No","Unavg",0.109137436564715,-3.1126198653841,-42.1302601963404,-30.425777027407,-0.555481359410175,NA,NA,NA,NA,NA,NA,NA,NA
"RUPE",90,23,24,"No","Unavg",0.0331679290820867,-2.83085044914395,5.38265452419973,-16.1302661073104,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",90,15,22,"No","Unavg",0.0507453660971535,-3.15915999301157,-19.7531026637003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SOSI",90,48,21,"No","Unavg",0.1591887752592,-2.64611058104209,39.6629454234499,-24.912534505555,-0.972279176485919,NA,NA,NA,NA,NA,NA,NA,NA
"SPBE",90,17,30,"No","Unavg",0.108955581576459,-3.77240750301189,-42.6456606563804,-17.8924747863813,0.633088078233721,NA,NA,NA,NA,NA,NA,NA,NA
"TITR",90,34,39,"No","Unavg",0.0512834149457154,-2.43320358494474,-20.9902585438347,-9.67057304974874,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRBO",90,10,26,"No","Unavg",0.210380516107239,-5.75714132910652,-92.6093432216999,-40.9174110847195,-0.258283878539141,-39.3038139941994,NA,NA,NA,NA,NA,NA,NA
"VAME",90,95,115,"Yes","Unavg",0.112762939975179,-1.28174446833606,12.0341673414802,-24.1592533926608,NA,NA,NA,-1.94176426221823,0.378329374350821,54.4086267274822,-3.10005259367671,NA,NA
"VASI",90,24,26,"No","Unavg",0.16880500758802,-3.734625107681,51.2186246304137,-15.3325196956846,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",91,72,56,"No","Unavg",0.246234141706655,-3.36293960207715,-91.5671747047343,-33.6867738454828,-0.365359322941785,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",91,15,11,"No","Unavg",0.0509247644288527,-3.68013703101288,-26.0258571529594,-15.652504165394,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",91,10,17,"Yes","Unavg",0.0794493098059219,-3.58073729543892,NA,NA,NA,NA,NA,2.29288300713231,0.0034103272827555,NA,NA,NA,NA
"AMAL",91,42,44,"No","Unavg",0.115969667372994,-2.71807789943245,-42.4178628264491,-19.4566978818291,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",91,42,26,"Yes","Unavg",0.0577616599490988,-2.28498814955463,-21.794922156571,-9.24792300611562,NA,NA,NA,0.657226388141519,-0.518087653980442,8.57316703926023,22.181586852356,NA,NA
"ATFI",91,24,30,"No","Unavg",0.0765180087768061,-2.96581289165582,-30.6781478995679,-10.7947421820996,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAME",91,32,29,"No","Unavg",0.392192431615379,-7.48429178515602,148.885314846876,-32.9010772576953,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",91,33,20,"Yes","Unavg",0.057843362113467,-2.50267757420561,-13.8771199851851,-15.3702931908622,NA,NA,NA,0.661149104907758,-0.753946064652174,NA,NA,NA,NA
"CEVE",91,26,22,"Yes","Unavg",0.114855052797256,-2.86685137187522,-12.3086340638306,-23.1848952921751,NA,NA,NA,1.96844202087685,-0.735142769809831,NA,NA,NA,NA
"CHUM",91,61,48,"No","Unavg",0.157494942741345,-2.47441124181156,-48.2746982265206,-30.1361062948619,-0.716576061815327,-17.3266130671152,NA,NA,NA,NA,NA,NA,NA
"CLUN",91,44,52,"No","Unavg",0.148711799579759,-2.9182998429798,-46.1734981993496,-43.8701518634222,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COCA",91,20,22,"No","Unavg",0.10471409499151,-3.75565718755151,-50.4486058929449,-24.7012159460475,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EPAN",91,18,26,"Yes","Unavg",0.0807115985368955,-2.97041445680938,NA,NA,NA,NA,NA,2.23644528172916,-0.149429915632907,NA,NA,NA,NA
"GAOV",91,11,7,"No","Unavg",0.108244986298316,-4.62046656453781,-4.35186053587521,-49.9459457322266,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",91,21,22,"No","Unavg",0.19408984105658,-3.90086362953774,-50.0658220418964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",91,20,44,"No","Unavg",0.102813140451521,-3.3583686099749,-31.5899505805887,-19.4249677074448,0.896826401338718,NA,NA,NA,NA,NA,NA,NA,NA
"GYDR",91,17,23,"No","Unavg",0.0636996623791081,-3.29648582756201,-28.7590699149342,-18.6704022600777,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",91,12,6,"No","Unavg",0.0760709485388074,-3.93498063006293,-34.4655266799756,-14.0113673763197,-0.713562408256775,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",91,17,10,"No","Unavg",0.147649917031577,-4.96860388687125,-74.1315795851578,-19.545058479956,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIBO",91,48,64,"No","Unavg",0.205042383036257,-3.72417212902072,-83.877281179472,-42.7427006427682,0.399605230420089,NA,NA,NA,NA,NA,NA,NA,NA
"MANE",91,61,58,"No","Unavg",0.265413368374195,-4.73650606647653,-128.633788679481,-51.0239289104931,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",91,26,13,"No","Unavg",0.0302839235096239,-2.64324131318603,6.27563890731862,-9.09335597922196,-0.731451020814194,NA,NA,NA,NA,NA,NA,NA,NA
"OPHO",91,29,17,"No","Unavg",0.121487688958728,-3.14102964885333,-39.2098281640497,-3.4014068444593,-0.544145056990107,2.02758587231874,-21.2913199473026,NA,NA,NA,NA,NA,NA
"PAMY",91,127,111,"Yes","Unavg",0.035694470799574,-0.794818421352859,-10.9066252887772,-9.21984493000744,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POMU",91,20,9,"No","Unavg",0.197440902347989,-4.00428701124049,-50.5393305083827,NA,-0.887845655474597,NA,NA,NA,NA,NA,NA,NA,NA
"PTAQ",91,47,22,"No","Unavg",0.099697678899567,-2.32153019615235,-30.0912728832235,-13.4071081726202,-0.861652325219935,NA,NA,NA,NA,NA,NA,NA,NA
"RULA",91,18,13,"No","Unavg",0.188284079755542,-5.54375431731155,78.1024931474245,-63.3058424653282,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",91,33,21,"No","Unavg",0.109048760432662,-3.12618047577095,-42.6873565428977,-30.6762938081528,-0.502292097840972,NA,NA,NA,NA,NA,NA,NA,NA
"RUPE",91,23,22,"No","Unavg",0.0400059036323381,-2.91526925310384,6.58131705536411,-18.1521599288245,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",91,15,19,"No","Unavg",0.0548532478964529,-3.27501672623642,-20.9279176084094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SOSI",91,48,21,"No","Unavg",0.157946572424319,-2.63312795505075,39.3870881690893,-24.2798839749782,-0.971574503672173,NA,NA,NA,NA,NA,NA,NA,NA
"SPBE",91,17,30,"No","Unavg",0.108850155731982,-3.78531216665608,-43.0746564175714,-18.9132991823468,0.633053536290904,NA,NA,NA,NA,NA,NA,NA,NA
"TITR",91,34,39,"No","Unavg",0.0530409378914961,-2.4426769182143,-21.5371592303097,-9.75997458067943,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",91,95,114,"Yes","Unavg",0.106764900662216,-1.26937077439207,11.8753529160903,-23.3125514451139,NA,NA,NA,-2.3832572869656,0.385665326843928,58.0770460624488,-5.82422706590579,NA,NA
"VASI",91,24,23,"No","Unavg",0.167082150220961,-3.79608746092538,50.8251555571273,-14.5702979906663,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",92,72,61,"No","Unavg",0.251449739191535,-3.60291500127923,-95.7719901168924,-35.7085961923498,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",92,15,13,"No","Unavg",0.0643120342493293,-3.7393622363603,-32.3055786188183,-17.8301971482784,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",92,10,20,"Yes","Unavg",0.115011785391721,-3.66877491294765,-11.9687996511321,NA,NA,NA,NA,2.49990029443544,0.102111082749335,1.13421626785955,30.1046562303351,NA,NA
"AMAL",92,42,42,"No","Unavg",0.111393763938053,-2.71121388858934,-40.9623071684925,-18.9978976010504,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",92,42,27,"Yes","Unavg",0.0417553593725777,-2.16543695959593,-14.2884966539505,-6.93069533720483,NA,NA,NA,0.285746872694734,-0.606315229243298,NA,NA,NA,NA
"ATFI",92,24,30,"No","Unavg",0.0782741196849611,-2.97094870579842,-30.9309543426778,-10.1848634836217,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAME",92,32,30,"No","Unavg",0.39844099201426,-7.85031504980538,158.643038113275,-36.3080379312247,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",92,33,18,"Yes","Unavg",0.0567467720284381,-2.49917699711974,-13.5742698260311,-15.3230208523508,NA,NA,NA,0.396617800436786,-0.826686506350288,NA,NA,NA,NA
"CEVE",92,26,18,"Yes","Unavg",0.102259459794825,-2.83549738081844,-10.1876083581064,-22.1508186856488,NA,NA,NA,1.62211220177431,-0.924586973646901,NA,NA,NA,NA
"CHUM",92,61,56,"No","Unavg",0.15113029627284,-2.60643216824597,-52.2686701825448,-29.314248216395,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CLUN",92,44,50,"No","Unavg",0.132347106240875,-2.78825620308027,-42.5997013267964,-37.5876938220754,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COCA",92,20,22,"No","Unavg",0.102308886862428,-3.67714583086357,-47.7767804183016,-21.215431094153,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EPAN",92,18,28,"Yes","Unavg",0.141000399729424,-3.27081353062761,-1.48934084073626,-25.4282138865056,NA,NA,NA,2.26760394002728,0.268866914727474,-42.6934994767123,6.51272337829812,-17.8414715034333,22.6796535097579
"GAOV",92,11,8,"No","Unavg",0.0950144086022687,-4.4223185010827,-10.8389942771755,-44.6798251946306,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",92,21,21,"No","Unavg",0.189413363769323,-3.89719034377542,-49.2039233436362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",92,20,45,"No","Unavg",0.122897083204277,-3.54287220930247,-39.7034977214915,-21.6706445401735,0.931562520580983,NA,NA,NA,NA,NA,NA,NA,NA
"GYDR",92,17,22,"No","Unavg",0.0606872996893156,-3.29984297592282,-26.5234459625125,-20.1326143949265,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",92,12,8,"No","Unavg",0.0545477586353545,-3.86672899023062,-22.3158806832118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",92,17,10,"No","Unavg",0.168286512569194,-4.57809394373777,-71.0758311449009,-23.9172310024545,-2.11113809564786,-41.8915096853733,NA,NA,NA,NA,NA,NA,NA
"LIBO",92,48,64,"No","Unavg",0.198562380174183,-3.59182203697695,-79.1502501852984,-40.9268364261381,0.397421651562173,NA,NA,NA,NA,NA,NA,NA,NA
"MANE",92,61,60,"No","Unavg",0.268506817141439,-4.8394552802089,-133.056023497949,-54.3574786423803,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",92,26,15,"No","Unavg",0.0279680769536802,-2.65585955543547,6.86344573701669,-10.0477361813038,-0.58267649858358,NA,NA,NA,NA,NA,NA,NA,NA
"OPHO",92,29,11,"No","Unavg",0.153501379973837,-3.14102964885332,-39.2098281640498,-3.40140684445934,-1.6328376223869,-6.48833508686868,-50.149339934256,NA,NA,NA,NA,NA,NA
"PAMY",92,127,105,"Yes","Unavg",0.0549533814785209,-0.711183241431084,-11.7337221720639,-11.3396813326153,NA,NA,NA,0.812380524806705,-0.420533879144475,NA,NA,NA,NA
"POMU",92,20,10,"No","Unavg",0.187712709140509,-3.93913438846268,-48.7553217955588,NA,-0.770962994211089,NA,NA,NA,NA,NA,NA,NA,NA
"PTAQ",92,47,22,"No","Unavg",0.104612186948884,-2.35896267948418,-31.8293339931352,-13.9956219239797,-0.863640753740955,NA,NA,NA,NA,NA,NA,NA,NA
"RULA",92,18,12,"No","Unavg",0.191047287566353,-5.66209815363688,78.6161074895273,-66.6260825234518,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",92,33,19,"No","Unavg",0.107599623061516,-3.07519903865781,-41.2216165682439,-28.6353534161212,-0.610654381701078,NA,NA,NA,NA,NA,NA,NA,NA
"RUPE",92,23,21,"No","Unavg",0.0416039884398848,-2.94899087003642,5.40834906458566,-19.0833850908275,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",92,15,23,"No","Unavg",0.0457695353993733,-3.10548537615439,-18.5215385467544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SOSI",92,48,20,"No","Unavg",0.157638256740274,-2.61096100841512,38.6652236267362,-23.7554569897475,-1.02415353081354,NA,NA,NA,NA,NA,NA,NA,NA
"SPBE",92,17,32,"No","Unavg",0.114952272723761,-3.79360940982208,-43.4799196633588,-17.9145810849631,0.707763069206591,NA,NA,NA,NA,NA,NA,NA,NA
"TITR",92,34,41,"No","Unavg",0.054302424688414,-2.41921166676661,-21.7981796366288,-10.4186623243631,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRBO",92,10,25,"No","Unavg",0.191181056277779,-6.13875986060157,-103.784594558065,-36.119982905925,1.01333299877063,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",92,95,108,"Yes","Unavg",0.100795173612384,-1.26608223373387,11.8324576142267,-23.0838904680581,NA,NA,NA,-1.89588424432623,0.279672619601596,52.7154013733391,-6.79552319909191,NA,NA
"VASI",92,24,27,"No","Unavg",0.176418287896647,-3.77778356455445,53.1113324152678,-15.5391226541742,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",93,72,59,"No","Unavg",0.244756340959944,-3.52282405063178,-92.245925863318,-34.4650393787615,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",93,15,13,"No","Unavg",0.060637466459633,-3.70116052270448,-30.2896895630328,-18.1103032621492,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",93,10,19,"Yes","Unavg",0.108598985302265,-3.6687749680583,-11.9688011114785,NA,NA,NA,NA,2.37626008114186,-0.0480922576145228,13.5730785666165,36.208560526896,NA,NA
"AMAL",93,42,42,"No","Unavg",0.108952908339028,-2.69182238413752,-40.0959703713107,-19.0511749543136,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",93,42,29,"Yes","Unavg",0.0498765015560179,-2.27467021654039,-21.3440841787109,-8.53863758753581,NA,NA,NA,0.645542914406264,-0.371037805546375,8.36239569688007,20.6829774007222,NA,NA
"ATFI",93,24,29,"No","Unavg",0.0824203530562709,-3.00412502035153,-31.4429320726217,-8.69918374806938,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAME",93,32,28,"No","Unavg",0.38363767301746,-8.1761180365311,167.122902080591,-41.6920331459904,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",93,33,21,"Yes","Unavg",0.0549504360983774,-2.49997628043725,-13.5192233112373,-15.4378974865416,NA,NA,NA,0.662558761578712,-0.68562896697295,NA,NA,NA,NA
"CEVE",93,26,21,"Yes","Unavg",0.101260083164717,-2.83588334379276,-11.532211848332,-21.6584564060148,NA,NA,NA,1.78498613877767,-0.733249433056711,NA,NA,NA,NA
"CHUM",93,61,51,"No","Unavg",0.158498926891703,-2.79753593653697,-57.3809643359154,-31.8301050032696,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CLUN",93,44,47,"No","Unavg",0.147249387930198,-2.98377355464826,-44.9496962353172,-44.8777114192797,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COCA",93,20,23,"No","Unavg",0.10503235534106,-3.69556280199324,-49.3871825918011,-22.5077393704578,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EPAN",93,18,27,"Yes","Unavg",0.12138316409021,-3.27081353062762,-1.48934084073628,-25.4282138865056,NA,NA,NA,2.17716344756325,0.283618980862433,-37.2568681932551,3.30838195164542,-9.76822385071573,23.40500989134
