"Species","Dataset","L.Occ","R.Occ","Fire.Included","Type","Rsquared","Intercept","Elevation.m","Elevation.m2","Resurvey.Burned.fi","Resurvey.Unburned.fi","Elevation.m.Res.Burn.fi","Elevation.m.Res.Unburn.fi","Elevation.m2.Res.Burn.fi","Elevation.m2.Res.Unburn.fi","P.Intercept","P.Elevation.m","P.Elevation.m2","P.Resurvey.Burned.fi","P.Resurvey.Unburned.fi","P.Elevation.m.Res.Burn.fi","P.Elevation.m.Res.Unburn.fi","P.Elevation.m2.Res.Burn.fi","P.Elevation.m2.Res.Unburn.fi","Intercept.CI.Lower","Elevation.m.CI.Lower","Elevation.m2.CI.Lower","Resurvey.Burned.fi.CI.Lower","Resurvey.Unburned.fi.CI.Lower","Elevation.m.Res.Burn.fi.CI.Lower","Elevation.m.Res.Unburn.fi.CI.Lower","Elevation.m2.Res.Burn.fi.CI.Lower","Elevation.m2.Res.Unburn.fi.CI.Lower","Intercept.CI.Upper","Elevation.m.CI.Upper","Elevation.m2.CI.Upper","Resurvey.Burned.fi.CI.Upper","Resurvey.Unburned.fi.CI.Upper","Elevation.m.Res.Burn.fi.CI.Upper","Elevation.m.Res.Unburn.fi.CI.Upper","Elevation.m2.Res.Burn.fi.CI.Upper","Elevation.m2.Res.Unburn.fi.CI.Upper"
"PAMY",79,127,107,"Yes","Global_unavg",0.04817666509492,-0.704733383418326,-10.7565459077929,-11.1839878274356,0.546736452205766,-0.330065878397869,-9.84012434951447,-0.601420322786254,-4.71918769239912,4.42119118845914,1.36431722698469e-09,0.00202000752434979,0.00143191711834116,0.16506734554719,0.0593689028578566,0.365109289239537,0.909066411249002,0.670921695667033,0.399133763765133,-0.937355681361205,-17.8184035136421,-18.3253263809024,-0.246187720671547,-0.675866398952346,-34.0459207844044,-11.0450458434022,-28.6897025979559,-5.94111704223567,-0.48056526490465,-4.10095725140397,-4.53312163918,1.32052761904928,0.0115818342305664,9.76956997763054,9.67978955404137,15.4434585680311,14.6816708467562
"VAME",79,95,109,"Yes","Global_unavg",0.0975807002229607,-1.25541460820463,11.691190123076,-22.3308312666987,-1.95351815522763,0.309711772017969,47.3922802964141,-6.76943483894482,NA,NA,1.57260116277565e-20,0.00449322241588746,1.3447466147801e-12,0.0726780271717907,0.0827233362213599,0.0465272268501353,0.237351333275642,NA,NA,-1.52801999238491,3.69964996817906,-28.7264365576132,-4.66033769796367,-0.0392842706106047,7.32952548060368,-18.1067626523876,NA,NA,-0.997243783317599,19.8837904179203,-16.3643492470097,-0.292737816485444,0.66121124283476,101.672722667014,4.41096939225269,NA,NA
"ACMI",8,10,18,"Yes","Global_unavg",0.131685972771238,-3.79745937337047,-17.9955828942424,-12.3361524275374,2.36094594330632,-1.07305362938032,15.143589516853,79.7753974998786,11.0903611500193,-10.0137730133651,8.40491574836381e-20,0.188890779587471,0.313296208874167,0.000101379885743631,0.364916133593179,0.370706636028903,0.0172300929390342,0.482948772536872,0.637789733746501,-4.85055458064793,-53.0925233783072,-41.3983430050604,1.16510892130386,-4.32077212737109,-15.7609846180159,30.1764964520999,-18.8032136469524,-58.5841632616405,-3.11229207432666,4.37455352505073,8.00113102950132,3.65585384562169,0.763706436207631,54.3480885837482,168.127048718339,45.1938113682316,30.0029054471357
"ARUV",8,42,28,"Yes","Global_unavg",0.0499683088927353,-2.28040959202362,-21.5962761760838,-8.93718378183508,0.295803627409878,-0.381221929532089,6.28612635580899,17.2109638911027,9.34387890709833,-0.377066652138731,5.07252544068303e-27,0.00192279766269447,0.131171399024461,0.61996790126707,0.225060387391319,0.677872532752291,0.0825538963950821,0.504265866347239,0.967917679482303,-2.74489828865003,-37.2257914608419,-21.6077723411258,-1.07542441514965,-1.00688305344652,-32.0843492669651,-2.18328874815397,-21.0402437363839,-19.4112508810165,-1.90033843609445,-9.42252782033553,1.80433420811073,1.35614392697739,0.243289484588395,33.8072733336485,37.4713116932658,35.9374476338497,17.8102487726471
"CARU",8,33,19,"Yes","Global_unavg",0.0645539092157847,-2.50702889624272,-16.6485357093272,-12.7340878391658,0.464016962085608,-1.09056278925858,20.9634409777751,-5.70165420572035,2.14354150572198,-18.0641707653896,1.42756004345835e-28,0.0234860878202898,0.0610342049335163,0.429413668985747,0.0376519226518184,0.191316420148542,0.726623740309397,0.892790651651333,0.26050784327223,-3.00424553743436,-33.07495177204,-27.4509515268737,-0.849309786170696,-2.33358783077961,-11.4869940903484,-43.3380479824476,-35.0647634285005,-54.1667588678165,-2.10237978604698,-3.64240610498403,-0.558651255048245,1.52629403291029,-0.18226298343507,56.4259695826342,23.3662704998176,30.9772182454615,10.231433890177
"CEVE",8,26,22,"Yes","Global_unavg",0.128194659471485,-2.84636813273765,-17.318731666711,-18.8379863449601,1.74968543418177,-0.622013928539573,2.89538871588947,16.0963616256108,-30.6734935505444,0.739237363622458,6.66736697454488e-25,0.0528912696270084,0.027697574300959,0.0025546336679674,0.169202512990208,0.870523063438747,0.247731896336147,0.150441190417635,0.959314235201001,-3.4757762706423,-37.7129297535804,-37.7600982026707,0.467895251712772,-1.5823466286872,-34.8636451325745,-11.8946997632241,-80.155678135965,-29.937987081768,-2.36640829164927,-1.70906793675108,-3.8575280546563,2.83474815370056,0.255381039507469,37.1917189090441,44.514162563455,6.35627952066885,28.3129571756537
"EPAN",8,18,26,"Yes","Global_unavg",0.110336168468503,-3.27081353062762,-1.48934084073625,-25.4282138865056,2.50803987800817,0.0579739719519393,-9.61322892974999,5.80727360044198,12.4466752309152,9.12907922007867,2.32207809980958e-23,0.874926886211093,0.0184441783337351,6.30038966303603e-07,0.898368710527661,0.490312779205305,0.659825614969603,0.405927013654572,0.534358843017321,-4.02541824041008,-21.6358330583547,-49.6605687318368,1.52432163230882,-0.846604456830719,-38.4525015796806,-20.0865182398794,-17.180031393136,-19.9265491182624,-2.70650407490308,16.8936543342695,-6.85261115632466,3.53379082609067,0.987421301251983,17.7065068063185,32.7199415873629,42.8339936718846,38.9767766413641
"PAMY",8,127,104,"Yes","Global_unavg",0.0570442207475893,-0.704733383418326,-10.7565459077929,-11.1839878274356,0.728757138175574,-0.448808892136018,-3.42375905128424,-2.78368647718079,-5.77422137897006,-1.16857941274338,1.36431722698464e-09,0.0020200075243498,0.00143191711834115,0.0582448732793776,0.0138839806408072,0.730959077384591,0.619972766841636,0.582742884718675,0.834705215995483,-0.937355681361205,-17.8184035136422,-18.3253263809025,-0.0282565438204634,-0.81200138793004,-24.7937498548939,-14.0376173754463,-28.4068516732877,-12.354971972805,-0.480565264904648,-4.10095725140394,-4.53312163918002,1.49741286495588,-0.0948991560395256,15.1366704626835,8.08182729525854,13.4122335765411,9.68306585243727
"VAME",8,95,113,"Yes","Global_unavg",0.104587005044001,-1.27179016702299,11.9067224038951,-23.4797771523729,-1.62166059195087,0.35721297317945,46.1509285962052,-6.56690830239936,NA,NA,1.07140052667848e-20,0.0042596655364028,1.64191014198275e-13,0.0933634092814821,0.0456383739841338,0.0325590998721473,0.254484586281332,NA,NA,-1.54682669573251,3.81616864136034,-29.9449523471814,-3.99073151244075,0.00796879825196818,9.22865223960431,-17.968464541638,NA,NA,-1.01148023875695,20.2004691125076,-17.4506832032975,-0.104479221042071,0.709334820702171,95.1749292688322,4.68227361905606,NA,NA
"ACMI",80,10,20,"Yes","Global_unavg",0.0950483976715775,-3.79745936398687,-17.9955825669523,-12.336152189076,2.43938519636775,0.360387157280173,10.3945184077771,33.1182824559071,15.7512032356706,4.79090827451395,8.34673697743155e-20,0.188848414916998,0.313261867879321,5.79658872709917e-05,0.507093557138009,0.530436149081077,0.0507659688797245,0.308322133870859,0.757006206223642,-4.85055381198141,-53.0924880418354,-41.3983267382667,1.24270292477088,-0.700862937827751,-19.8235089019622,3.64241901869413,-12.9290957925408,-24.6209617317675,-3.11229189677232,4.3745540854532,8.00113926772966,3.73284317284633,1.5623494945426,49.0368115232504,72.9582313167658,49.4568991364688,38.1921561964604
"ARUV",80,42,28,"Yes","Global_unavg",0.0495639673249341,-2.28040959202363,-21.5962761760836,-8.93718378183509,0.295803627409879,-0.371521085517589,6.28612635580898,25.5318518444727,9.34387890709832,0.484798771814456,5.07252544068196e-27,0.0019227976626945,0.131171399024459,0.619967901267068,0.233826763069435,0.677872532752291,0.00830070922024431,0.50426586634724,0.95778231489135,-2.74489828865003,-37.225791460842,-21.6077723411259,-1.07542441514966,-0.990229367415034,-32.0843492669651,7.23902425873124,-21.0402437363841,-17.9348298768058,-1.90033843609445,-9.4225278203355,1.8043342081108,1.35614392697739,0.250111566821159,33.8072733336485,45.7093317719773,35.9374476338499,18.375610005434
"CARU",80,33,23,"Yes","Global_unavg",0.0760320301166697,-2.50702889624271,-16.6485357093272,-12.7340878391658,0.951943039820797,-1.16198794815164,17.0200051037368,2.71079333442351,3.62207594580243,-29.7164472738509,1.4275600434588e-28,0.0234860878202899,0.061034204933517,0.0602269511495088,0.0330947632541374,0.213925508882793,0.858335502082613,0.789326677066505,0.0813792319408396,-3.00424553743435,-33.07495177204,-27.4509515268738,-0.119000792461367,-2.42570614008927,-10.7973121300685,-30.4999074164358,-25.8794682632836,-67.749751507645,-2.10237978604698,-3.64240610498407,-0.558651255048252,1.90397542537814,-0.215083165572482,45.2644136706996,31.1041247337629,29.1108504883331,0.365938228867104
"CEVE",80,26,21,"Yes","Global_unavg",0.125017983163762,-2.8463681881368,-17.3187334830163,-18.8379878475593,1.84422438297571,-0.696890624276172,1.98152452963168,13.3058108350976,-21.0188706369226,1.91764058546337,6.81045494175199e-25,0.0529415145912753,0.0277241389573839,0.000637110744721345,0.131030378379424,0.907243264308079,0.353401511273266,0.261322055263228,0.896865830629872,-3.4757757760765,-37.7129136866701,-37.7601215801427,0.690795173687599,-1.6867355257207,-34.4175175570676,-16.2860673069411,-63.0466365740595,-29.7032292857427,-2.36640772438937,-1.70905668381893,-3.8575154502875,2.87836653247446,0.192322894717881,34.6239761732662,42.1271690342033,12.5818257329753,29.8669630539871
"EPAN",80,18,29,"Yes","Global_unavg",0.1126041183137,-3.27081353062761,-1.48934084073626,-25.4282138865056,2.61539007510828,0.251333631729102,-12.6736538197246,10.4676041274711,13.2741608164251,15.6406083284226,2.32207809980958e-23,0.874926886211092,0.018444178333735,1.85094163990134e-07,0.558995888548527,0.36181171944876,0.400103670021463,0.371890879932562,0.249685846918184,-4.02541824041008,-21.6358330583547,-49.6605687318368,1.63694411194669,-0.58235254548361,-41.5787732283091,-13.5178350731441,-15.9879675665426,-10.3131479773603,-2.70650407490308,16.8936543342695,-6.85261115632468,3.63933411244351,1.14943061032823,14.4535421819893,36.1796831921219,43.5203854166956,43.9682055897765
"PAMY",80,127,102,"Yes","Global_unavg",0.0500979811168931,-0.704733383418508,-10.7565459077998,-11.1839878274424,0.130390033281564,-0.366703285008237,6.98003681529689,-1.84234227485552,-17.9527450995517,2.41904021889159,1.36432689821597e-09,0.00202001436926305,0.0014319220538358,0.749387016604992,0.0388665760324993,0.548749270645429,0.732675652380169,0.174188768583971,0.651908108192655,-0.937355681388356,-17.8184035182173,-18.3253263860608,-0.710675181664209,-0.718311697300045,-17.499455508279,-12.5876517390108,-47.9379112235185,-8.21853011317146,-0.480565264893841,-4.10095724991177,-4.53312163604851,0.916076159923988,-0.0209381159520954,29.7245316085521,8.65093842611076,4.94400313336333,12.8759247713519
"VAME",80,95,114,"Yes","Global_unavg",0.0960252317466963,-1.24872103209942,11.600804233925,-21.8489298276728,-1.55181504446177,0.356804541116204,49.4703936504347,-7.79357874783732,NA,NA,1.65990097878219e-20,0.00458772041129789,1.81421297366779e-12,0.103517504821112,0.0444215454297774,0.0180100984134295,0.169725919578306,NA,NA,-1.51993296744272,3.65120504893904,-28.1396613966326,-3.86161770698033,0.00995091377054094,13.9002915263645,-19.0343543441985,NA,NA,-0.991673774849292,19.7471826283515,-15.9732471020193,-0.0422688975683936,0.706535556493066,97.2561817531805,3.27374720485181,NA,NA
"ACMI",81,10,17,"Yes","Global_unavg",0.103467993601091,-3.79745936398687,-17.9955825669524,-12.336152189076,2.56643584316902,0.116542877972689,18.1229771666926,29.7774778366709,7.87024225894254,17.3335361173139,8.34673697743401e-20,0.188848414916998,0.313261867879323,1.234945452065e-05,0.834332480960498,0.279878589340911,0.0729882591042134,0.614526484798883,0.252405063561659,-4.85055381198141,-53.0924880418355,-41.3983267382668,1.43417034170997,-0.970024635696405,-12.0909584815282,0.954663621665659,-21.6648438862834,-10.9202387773743,-3.11229189677232,4.37455408545319,8.00113926772971,3.83727804301567,1.33790983397498,57.2055570120429,69.0647063569855,41.6512789697036,50.3673841080393
"ARUV",81,42,28,"Yes","Global_unavg",0.0522249099524339,-2.28040959202362,-21.5962761760837,-8.9371837818351,0.638685690920854,-0.419915656377948,9.5526243386194,23.7364836203338,3.48093362547578,-0.0615344328110959,5.07252544068313e-27,0.00192279766269445,0.131171399024459,0.223425775078199,0.183476057670065,0.502827501041235,0.015559082372133,0.795180216031956,0.994746879503305,-2.74489828865002,-37.2257914608419,-21.6077723411259,-0.507397616330849,-1.04775866294102,-23.7130036891087,5.01590939314686,-25.6095534914716,-18.9660573942905,-1.90033843609445,-9.42252782033553,1.80433420811077,1.60503406741734,0.207303633084269,36.3242921893706,44.0942740794019,28.5133030007606,18.1123018085733
"CARU",81,33,22,"Yes","Global_unavg",0.0745910490583452,-2.50702889624271,-16.6485357093272,-12.7340878391658,0.951943039820798,-1.13153605181608,17.0200051037368,6.0227184853367,3.62207594580244,-26.3709813233821,1.42756004345875e-28,0.02348608782029,0.0610342049335175,0.0602269511495084,0.0314604052607063,0.213925508882793,0.683391902503287,0.789326677066505,0.112157497004576,-3.00424553743435,-33.0749517720399,-27.4509515268738,-0.119000792461366,-2.34629384527919,-10.7973121300685,-25.9496605605651,-25.8794682632835,-63.3589856058531,-2.10237978604698,-3.64240610498401,-0.558651255048233,1.90397542537814,-0.210837392845784,45.2644136706996,34.0137703006014,29.1108504883331,3.01196376714873
"CEVE",81,26,20,"Yes","Global_unavg",0.1405039607099,-2.8463681881368,-17.3187334830163,-18.8379878475593,1.74968548956865,-0.857568811268182,2.89539053202248,19.818626188387,-30.6734920484813,-1.52805530232069,6.81045494175362e-25,0.0529415145912756,0.0277241389573843,0.00255582057283687,0.0824170658638157,0.870530062036215,0.182382252881463,0.150453406533387,0.922714155333288,-3.4757757760765,-37.7129136866702,-37.7601215801428,0.467894655833764,-1.94425909929644,-34.8636438825945,-9.90004431247591,-80.1556795666512,-35.7036827962993,-2.36640772438936,-1.70905668381893,-3.85751545028757,2.83474809355606,0.0732836424149678,37.1917180636106,50.4899359057539,6.35628371133373,27.7803522500854
"EPAN",81,18,24,"Yes","Global_unavg",0.138531526646216,-3.27081353062762,-1.48934084073626,-25.4282138865056,1.50082223004756,-0.0538004264885804,-59.8116538072899,7.3199211211341,-19.0434077197478,7.20289673832138,2.32207809980834e-23,0.874926886211091,0.0184441783337344,0.104743767190654,0.908965258872768,0.0634127875726648,0.590576285060311,0.409603469728799,0.635080978655813,-4.02541824041008,-21.6358330583547,-49.6605687318367,-1.11669773913431,-1.00943066842669,-149.980690219676,-19.3106601468798,-71.8857141412382,-23.2068469809718,-2.70650407490308,16.8936543342694,-6.85261115632466,2.98029277993735,0.897148296386115,-10.8793646786622,35.1848602785132,22.631336274471,37.7211413943318
"PAMY",81,127,109,"Yes","Global_unavg",0.0447138683687442,-0.704733383418328,-10.7565459077929,-11.1839878274356,0.667230836730462,-0.313529948571061,-2.25601919146774,0.0716612007037556,1.24147429849066,3.79112878401943,1.36431722698456e-09,0.00202000752434983,0.00143191711834114,0.0770414001806799,0.0724290818868362,0.808375803926295,0.989105129373915,0.897202637278036,0.469720317156137,-0.937355681361207,-17.8184035136422,-18.3253263809026,-0.0780589080564811,-0.658131631079514,-21.8234679296811,-10.3249412838995,-19.0555606726599,-6.57482182178497,-0.480565264904649,-4.10095725140394,-4.53312163917996,1.41628065097689,0.0272108816227424,15.3399548489458,10.3275971737003,19.25665949053,14.0497695032279
"VAME",81,95,113,"Yes","Global_unavg",0.105498875416768,-1.27614824851594,11.9628347083117,-23.7789205385602,-1.63150868451203,0.360204165334331,46.5561062581774,-7.76273217536532,NA,NA,9.97666332350193e-21,0.00420431526252535,1.12315572267369e-13,0.0927477029848241,0.043872398318541,0.0318776792267382,0.179935798185772,NA,NA,-1.55194833789381,3.84627702072088,-30.2838177583733,-4.00833438203469,0.0109851741855638,9.45316896789323,-19.2284386075678,NA,NA,-1.01519808232776,20.2840831628741,-17.7163738344596,-0.108132047767387,0.712398773690675,95.7691845281585,3.52523545749749,NA,NA
"ACMI",82,10,22,"Yes","Global_unavg",0.147704287121986,-3.79745936398687,-17.9955825669524,-12.336152189076,2.62213938091246,0.166879925652901,3.63814104849443,42.9812913879725,19.968747072194,9.58110012803765,8.34673697743456e-20,0.188848414916998,0.313261867879323,1.27680774949895e-05,0.777168148413796,0.824616642115773,0.017041046663257,0.19066836605506,0.534624797160758,-4.85055381198141,-53.0924880418353,-41.3983267382668,1.44439213637662,-1.07055884966222,-26.3162765281045,12.2903550616732,-8.0119453514357,-19.7024589940164,-3.11229189677232,4.37455408545323,8.00113926772966,3.90892768788077,1.41852353712642,42.0211107707813,85.3663085857629,53.4414885141279,42.9222285299349
"ARUV",82,42,27,"Yes","Global_unavg",0.0529914519090358,-2.28040959202362,-21.5962761760837,-8.93718378183506,0.29580362740988,-0.442796735685082,6.28612635580902,23.0192841568057,9.34387890709831,-2.20436861467262,5.07252544068352e-27,0.00192279766269452,0.131171399024462,0.619967901267068,0.166229856939832,0.67787253275229,0.0209303714034072,0.504265866347241,0.818192315848938,-2.74489828865002,-37.2257914608418,-21.6077723411258,-1.07542441514964,-1.08251566464485,-32.0843492669648,3.88587930438997,-21.040243736384,-21.7270307374534,-1.90033843609445,-9.42252782033558,1.80433420811072,1.35614392697739,0.190224576694537,33.8072733336484,43.617511139152,35.9374476338497,16.333611692495
"CARU",82,33,21,"Yes","Global_unavg",0.0670116359726756,-2.50702889624271,-16.6485357093272,-12.7340878391658,0.679958558264111,-0.992158154050514,26.0393876184789,-3.67323579272277,-2.81529480932091,-17.5938328237357,1.4275600434579e-28,0.0234860878202893,0.0610342049335158,0.228525587189706,0.0464623262759429,0.104059805643442,0.811816024285789,0.859212031325587,0.253339906252448,-3.00424553743435,-33.0749517720399,-27.4509515268736,-0.600459173166417,-2.15223543484994,-4.41385762842061,-38.6262498800123,-40.3748379547831,-51.8572102666838,-2.10237978604698,-3.6424061049841,-0.558651255048314,1.70646067827566,-0.115653721537079,62.4864593002918,24.3156769744605,25.458621378922,9.84315732730314
"CEVE",82,26,19,"Yes","Global_unavg",0.124950937277724,-2.8463681881368,-17.3187334830162,-18.8379878475593,1.64436854675124,-0.857568811268183,7.54267654835989,19.818626188387,-24.2180622172858,-1.52805530232068,6.81045494175337e-25,0.0529415145912761,0.0277241389573844,0.00390361176253726,0.0824170658638156,0.663254087779861,0.182382252881463,0.234929597800806,0.922714155333288,-3.4757757760765,-37.7129136866701,-37.7601215801426,0.382583501231,-1.94425909929644,-28.9482143811864,-9.90004431247589,-71.4603406671206,-35.7036827962993,-2.36640772438937,-1.70905668381887,-3.85751545028757,2.71243442892898,0.0732836424149674,41.5474443214979,50.4899359057539,11.3883170725028,27.7803522500854
"EPAN",82,18,28,"Yes","Global_unavg",0.108716784617649,-3.27081353062761,-1.48934084073628,-25.4282138865056,2.61539007510828,0.284532031762937,-12.6736538197246,4.60831393533649,13.2741608164252,24.8115823043565,2.32207809980875e-23,0.87492688621109,0.0184441783337346,1.85094163990122e-07,0.495820794651319,0.36181171944876,0.697404593898144,0.37189087993256,0.056085325123095,-4.02541824041008,-21.6358330583545,-49.6605687318367,1.6369441119467,-0.508142289098947,-41.578773228309,-18.4860016216989,-15.9879675665425,0.516414164373318,-2.70650407490308,16.8936543342694,-6.85261115632474,3.63933411244351,1.16732542560407,14.453542181989,28.9442584850716,43.5203854166955,52.3046199710472
"PAMY",82,127,101,"Yes","Global_unavg",0.0509408755397133,-0.704733383418326,-10.7565459077929,-11.1839878274356,0.495654433712371,-0.447834917573063,2.00827955382932,-0.135742805743689,-4.88887284816177,-1.38876647226663,1.36431722698474e-09,0.00202000752434979,0.00143191711834115,0.191129627753862,0.0132649720497128,0.837290927447919,0.980386538595403,0.634000383153416,0.803357971679986,-0.937355681361204,-17.8184035136421,-18.3253263809024,-0.257630657340318,-0.807078247804099,-18.6525697500567,-11.1490519723713,-27.0050410635504,-12.5218965122186,-0.480565264904653,-4.10095725140398,-4.53312163918009,1.2439212296792,-0.0964957700507369,20.6081660056152,10.5967504461707,13.9124542872259,9.42328325633204
"VAME",82,95,113,"Yes","Global_unavg",0.092972436639402,-1.24023235823346,11.4841054281784,-21.226531689469,-1.52981164377566,0.338313437491901,48.5904332868535,-6.58272821701584,NA,NA,1.96883701902349e-20,0.00472418944834217,4.78346305339415e-12,0.105402190413016,0.0566066631473614,0.0190016804535618,0.243261313435698,NA,NA,-1.51006258166506,3.58798124912645,-27.456007783525,-3.82405314974946,-0.00857550999715632,13.3761296149336,-17.7427815046199,NA,NA,-0.984367811469117,19.5748137190783,-15.4030590517566,-0.03362501901675,0.687863283990523,96.0289771844545,4.4289865638955,NA,NA
"ACMI",83,10,17,"Yes","Global_unavg",0.149265215314549,-3.79745937337047,-17.9955828942424,-12.3361524275374,2.51186654692346,-1.35227430756939,19.6523738867485,80.8397346800149,11.8617596006165,-5.49694460449011,8.40491574836106e-20,0.188890779587471,0.313296208874165,2.33015282804651e-05,0.322534404088132,0.235370674759737,0.0343788766084381,0.440328225621771,0.807976956675065,-4.85055458064794,-53.0925233783073,-41.3983430050606,1.35800330041774,-5.37338009717485,-9.84027825396647,27.6630131205082,-16.7073430161721,-59.494473496741,-3.11229207432666,4.3745535250508,8.00113102950136,3.79026513407147,0.61788091755666,58.4839109026735,188.176816565855,45.3824304597294,35.7658833248998
"ARUV",83,42,26,"Yes","Global_unavg",0.0532333547447119,-2.28040959202362,-21.5962761760837,-8.9371837818351,0.29580362740988,-0.468975408406254,6.2861263558091,19.6910113651378,9.34387890709836,-0.039506578793759,5.07252544068538e-27,0.00192279766269452,0.131171399024461,0.619967901267068,0.142303208169246,0.677872532752287,0.0490981718624254,0.504265866347239,0.996694200582137,-2.74489828865002,-37.2257914608419,-21.6077723411258,-1.07542441514964,-1.10708671360176,-32.0843492669651,0.225370944554372,-21.040243736384,-19.4575835733916,-1.90033843609445,-9.4225278203355,1.80433420811077,1.3561439269774,0.164178166298005,33.8072733336485,40.2113462997023,35.9374476338498,18.4070449311667
"CARU",83,33,18,"Yes","Global_unavg",0.0655017292836551,-2.50702889624271,-16.6485357093272,-12.7340878391658,0.464016962085608,-1.11340375345771,20.9634409777751,-2.52271191334376,2.14354150572198,-17.039204910971,1.42756004345889e-28,0.0234860878202899,0.0610342049335175,0.429413668985748,0.0313329895880173,0.191316420148543,0.87438278894766,0.892790651651333,0.288635982719529,-3.00424553743435,-33.07495177204,-27.4509515268737,-0.849309786170699,-2.33600537709951,-11.4869940903482,-39.1407331856016,-35.0647634285005,-53.1996659787752,-2.10237978604698,-3.64240610498396,-0.558651255048222,1.5262940329103,-0.213425179846582,56.4259695826345,26.2408131473995,30.9772182454617,11.2592277262372
"CEVE",83,26,19,"Yes","Global_unavg",0.123928520261999,-2.8463681881368,-17.3187334830163,-18.8379878475593,1.67801157031946,-0.89254157486336,7.26268702090327,17.9861105324968,-21.2569365977671,-3.49853256891215,6.81045494175412e-25,0.0529415145912756,0.0277241389573843,0.00251773579354788,0.0777339788050803,0.670066086376315,0.235519215585585,0.276684734127047,0.829380959066147,-3.47577577607649,-37.71291368667,-37.7601215801427,0.465506760018828,-2.01964831320111,-28.719071790191,-12.8710840771181,-66.0561806051025,-39.030624176386,-2.36640772438937,-1.70905668381891,-3.85751545028759,2.72857225645431,0.0528023705406366,40.646363324618,48.9255822722363,13.2496913800277,26.4524270263926
"EPAN",83,18,28,"Yes","Global_unavg",0.120050020281685,-3.27081353062762,-1.48934084073624,-25.4282138865056,2.73743241830344,0.155357115460196,-6.34093990505581,8.71365782245591,18.7982740163803,17.9645454424687,2.3220780998083e-23,0.874926886211092,0.0184441783337344,2.25344844323627e-08,0.720476491756814,0.620874847607486,0.487053272225405,0.176957787641668,0.189070198157244,-4.02541824041008,-21.6358330583546,-49.6605687318367,1.79456514789882,-0.686984512496911,-31.8955469422827,-15.5430873698272,-7.80067005127009,-8.24259276311378,-2.70650407490308,16.8936543342694,-6.85261115632465,3.74458496099864,1.05979941488657,19.3936253765156,34.5731798948119,47.7880346294657,46.4250580101056
"PAMY",83,127,100,"Yes","Global_unavg",0.0442976959993741,-0.704733383418328,-10.7565459077929,-11.1839878274356,0.301039347247862,-0.41332057838096,-2.39176644363484,2.34001854046215,1.09193589936442,1.05392849103211,1.36431722698453e-09,0.00202000752434978,0.00143191711834111,0.431993088079535,0.0196941786778671,0.80831738493137,0.66157533840804,0.91338709712606,0.845528706176911,-0.937355681361204,-17.8184035136422,-18.3253263809025,-0.472993472906564,-0.763991561213273,-23.694791056601,-8.25184792757004,-20.3098136486729,-9.69399950446575,-0.48056526490465,-4.10095725140395,-4.53312163918004,1.04565094232153,-0.0679306082089753,16.028986826631,12.7876623467381,19.7199083325174,11.5859256609817
"VAME",83,95,115,"Yes","Global_unavg",0.10558252725552,-1.27009591024244,11.8847715480914,-23.3627600881068,-1.60693856209405,0.371148843332057,51.6543841966877,-6.07960521895157,NA,NA,1.07975506442527e-20,0.00428003670899011,1.70557448823112e-13,0.0989206073005559,0.0376561725536879,0.0157907217131814,0.28974204016889,NA,NA,-1.5447590082117,3.80448100571427,-29.7987411945027,-3.95453759233576,0.0222551901781122,15.2080700761261,-17.4356452452209,NA,NA,-1.0100825517918,20.167059733978,-17.3581032982719,-0.0643564671700296,0.722986305358948,100.286437427765,5.13498078527936,NA,NA
"ACMI",84,10,19,"Yes","Global_unavg",0.132178031432251,-3.79745936398686,-17.9955825669523,-12.3361521890759,2.5222943804408,-0.0335308121787207,12.6347070309918,43.1786915956158,19.9043022566655,10.1496802711009,8.34673697743087e-20,0.188848414916998,0.313261867879326,2.8130530212514e-05,0.95690825325127,0.434650628295371,0.0215329425420359,0.187621190857939,0.524227704413228,-4.85055381198141,-53.0924880418355,-41.3983267382669,1.33854061879853,-1.38768294870094,-16.1796204094404,11.3644601636751,-7.56275653563868,-20.6615381414005,-3.11229189677232,4.37455408545315,8.00113926772968,3.81015377812161,1.25168072233677,50.8156878363151,87.5551182901817,53.1906390253528,44.158387297549
"ARUV",84,42,27,"Yes","Global_unavg",0.0554482065413822,-2.28040959202362,-21.5962761760837,-8.93718378183507,0.638685690920853,-0.485998031950467,9.55262433861938,24.1048854423378,3.48093362547575,-1.45216030414055,5.07252544068489e-27,0.00192279766269448,0.131171399024461,0.2234257750782,0.131910675034248,0.502827501041236,0.0161346469000412,0.795180216031958,0.880054785831512,-2.74489828865002,-37.2257914608418,-21.6077723411258,-0.507397616330843,-1.13223527984874,-23.7130036891086,4.93330353341407,-25.6095534914716,-21.0525246345921,-1.90033843609445,-9.4225278203356,1.80433420811068,1.60503406741734,0.151358321958153,36.3242921893706,44.8517170368881,28.5133030007605,17.1453057411774
