"Plot","Species.Code","Year","Percent.Cover","Num","Cover.Class","Elevation.m","Data.Type","Fires"
"2033","FEXX",1980,NA,44,"3",2122,"Legacy","Burned"
"2033","CLLA",1980,NA,27,"1",2122,"Legacy","Burned"
"2034","MOSS",1980,NA,79,"2",1179,"Legacy","Unburned"
"2034","ARUV",1980,NA,15,"2",1179,"Legacy","Unburned"
"2034","CYFR",1980,NA,35,"1",1179,"Legacy","Unburned"
"2034","PAMY",1980,NA,83,"2",1179,"Legacy","Unburned"
"2034","CRCR",1980,NA,34,"1",1179,"Legacy","Unburned"
"2035","PAMY",1980,NA,83,"1",2051,"Legacy","Burned"
"2035","LULY",1980,NA,71,"1",2051,"Legacy","Burned"
"2035","VAXX",1980,NA,126,"3",2051,"Legacy","Burned"
"2035","LUXX",1980,NA,73,"1",2051,"Legacy","Burned"
"2035","FEXX",1980,NA,44,"1",2051,"Legacy","Burned"
"2036","VAXX",1980,NA,126,"4",686,"Legacy","Burned"
"2036","PTAQ",1980,NA,95,"2",686,"Legacy","Burned"
"2036","PAMY",1980,NA,83,"1",686,"Legacy","Burned"
"2036","MANE",1980,NA,76,"1",686,"Legacy","Burned"
"2037","VADE",1980,NA,121,"3",2032,"Legacy","Burned"
"2037","LUXX",1980,NA,73,"2",2032,"Legacy","Burned"
"2037","VASI",1980,NA,125,"1",2032,"Legacy","Burned"
"2037","MEFE",1980,NA,78,"2",2032,"Legacy","Burned"
"2037","ANXX",1980,NA,12,"1",2032,"Legacy","Burned"
"2037","PHEM",1980,NA,89,"2",2032,"Legacy","Burned"
"2038","SYAL",1980,NA,113,"1",557,"Legacy","Burned"
"2038","PTAQ",1980,NA,95,"1",557,"Legacy","Burned"
"2039","CARU",1980,NA,23,"1",1320,"Legacy","Burned"
"2039","CEVE",1980,NA,25,"1",1320,"Legacy","Burned"
"2039","PEXX",1980,NA,86,"2",1320,"Legacy","Burned"
"2039","AMAL",1980,NA,10,"1",1320,"Legacy","Burned"
"2039","ARCO",1980,NA,14,"1",1320,"Legacy","Burned"
"2039","PAMY",1980,NA,83,"1",1320,"Legacy","Burned"
"2040","ARUV",1980,NA,15,"3",403,"Legacy","Burned"
"2040","ACMI",1980,NA,3,"1",403,"Legacy","Burned"
"2041","BASA",1980,NA,19,"1",983,"Legacy","Burned"
"2041","ARUV",1980,NA,15,"1",983,"Legacy","Burned"
"2041","CARU",1980,NA,23,"2",983,"Legacy","Burned"
"2041","AGSP",1980,NA,6,"2",983,"Legacy","Burned"
"2041","HIAL",1980,NA,56,"1",983,"Legacy","Burned"
"2042","PAMY",1980,NA,83,"1",374,"Legacy","Burned"
"2042","MOSS",1980,NA,79,"2",374,"Legacy","Burned"
"2042","AGXX",1980,NA,7,"2",374,"Legacy","Burned"
"2042","ARUV",1980,NA,15,"4",374,"Legacy","Burned"
"2043","RUPA",1980,NA,99,"1",783,"Legacy","Burned"
"2043","EPAN",1980,NA,39,"1",783,"Legacy","Burned"
"2043","COST",1980,NA,32,"4",783,"Legacy","Burned"
"2044","CEVE",1980,NA,25,"1",630,"Legacy","Burned"
"2044","AGXX",1980,NA,7,"4",630,"Legacy","Burned"
"2044","BASA",1980,NA,19,"2",630,"Legacy","Burned"
"2044","ARUV",1980,NA,15,"4",630,"Legacy","Burned"
"2046","CARU",1980,NA,23,"1",609,"Legacy","Burned"
"2046","SPBE",1980,NA,109,"1",609,"Legacy","Burned"
"2047","ACGL",1980,NA,2,"1",347,"Legacy","Burned"
"2047","COST",1980,NA,32,"4",347,"Legacy","Burned"
"2049","ARUV",1980,NA,15,"1",374,"Legacy","Unburned"
"2049","CARU",1980,NA,23,"1",374,"Legacy","Unburned"
"2049","AGSP",1980,NA,6,"1",374,"Legacy","Unburned"
"2049","HIAL",1980,NA,56,"1",374,"Legacy","Unburned"
"2050","AMAL",1980,NA,10,"1",408,"Legacy","Burned"
"2050","GOOB",1980,NA,51,"1",408,"Legacy","Burned"
"2050","STXX",1980,NA,112,"1",408,"Legacy","Burned"
"2050","SPBE",1980,NA,109,"3",408,"Legacy","Burned"
"2050","PAMY",1980,NA,83,"1",408,"Legacy","Burned"
"2050","MANE",1980,NA,76,"1",408,"Legacy","Burned"
"2052","CAXX",1980,NA,24,"1",508,"Legacy","Burned"
"2052","SPBE",1980,NA,109,"2",508,"Legacy","Burned"
"2052","HISC",1980,NA,57,"1",508,"Legacy","Burned"
"2052","PAMY",1980,NA,83,"4",508,"Legacy","Burned"
"2052","ARUV",1980,NA,15,"1",508,"Legacy","Burned"
"2052","CEVE",1980,NA,25,"2",508,"Legacy","Burned"
"2052","CARU",1980,NA,23,"2",508,"Legacy","Burned"
"2052","BASA",1980,NA,19,"1",508,"Legacy","Burned"
"2054","ARUV",1980,NA,15,"4",1242,"Legacy","Unburned"
"2054","CARU",1980,NA,23,"1",1242,"Legacy","Unburned"
"2054","LECO",1980,NA,63,"2",1242,"Legacy","Unburned"
"2054","MOSS",1980,NA,79,"1",1242,"Legacy","Unburned"
"2054","CEVE",1980,NA,25,"1",1242,"Legacy","Unburned"
"2054","LOXX",1980,NA,69,"1",1242,"Legacy","Unburned"
"2054","PAMY",1980,NA,83,"2",1242,"Legacy","Unburned"
"2056","MOSS",1980,NA,79,"2",1217,"Legacy","Unburned"
"2056","SPBE",1980,NA,109,"1",1217,"Legacy","Unburned"
"2056","AGSP",1980,NA,6,"2",1217,"Legacy","Unburned"
"2056","CRCR",1980,NA,34,"1",1217,"Legacy","Unburned"
"2056","JUCO",1980,NA,61,"1",1217,"Legacy","Unburned"
"2056","ERXX",1980,NA,43,"2",1217,"Legacy","Unburned"
"2056","ACMI",1980,NA,3,"1",1217,"Legacy","Unburned"
"2056","PAMY",1980,NA,83,"1",1217,"Legacy","Unburned"
"2056","CEVE",1980,NA,25,"1",1217,"Legacy","Unburned"
"2056","LOXX",1980,NA,69,"1",1217,"Legacy","Unburned"
"2056","ARUV",1980,NA,15,"2",1217,"Legacy","Unburned"
"2058","HISC",1980,NA,57,"1",1199,"Legacy","Unburned"
"2058","AGSP",1980,NA,6,"1",1199,"Legacy","Unburned"
"2058","PAMY",1980,NA,83,"4",1199,"Legacy","Unburned"
"2058","AMAL",1980,NA,10,"2",1199,"Legacy","Unburned"
"2058","ACMI",1980,NA,3,"1",1199,"Legacy","Unburned"
"2058","ARUV",1980,NA,15,"3",1199,"Legacy","Unburned"
"2060","PAMY",1980,NA,83,"2",1152,"Legacy","Unburned"
"2060","CEVE",1980,NA,25,"2",1152,"Legacy","Unburned"
"2060","SAXX",1980,NA,104,"3",1152,"Legacy","Unburned"
"2060","ARUV",1980,NA,15,"3",1152,"Legacy","Unburned"
"2060","BASA",1980,NA,19,"1",1152,"Legacy","Unburned"
"2060","LECO",1980,NA,63,"1",1152,"Legacy","Unburned"
"2060","LOXX",1980,NA,69,"1",1152,"Legacy","Unburned"
"2060","MOSS",1980,NA,79,"2",1152,"Legacy","Unburned"
"2060","CARU",1980,NA,23,"4",1152,"Legacy","Unburned"
"2062","SAXX",1980,NA,104,"3",938,"Legacy","Unburned"
"2062","SPBE",1980,NA,109,"2",938,"Legacy","Unburned"
"2062","HODI",1980,NA,59,"1",938,"Legacy","Unburned"
"2062","PREM",1980,NA,93,"1",938,"Legacy","Unburned"
"2062","CARU",1980,NA,23,"2",938,"Legacy","Unburned"
"2062","AMAL",1980,NA,10,"2",938,"Legacy","Unburned"
"2062","MOSS",1980,NA,79,"2",938,"Legacy","Unburned"
"2062","PAMY",1980,NA,83,"3",938,"Legacy","Unburned"
"2062","CEVE",1980,NA,25,"3",938,"Legacy","Unburned"
"2064","ARUV",1980,NA,15,"4",669,"Legacy","Unburned"
"2064","LECO",1980,NA,63,"1",669,"Legacy","Unburned"
"2066","LIBO",1980,NA,64,"2",573,"Legacy","Unburned"
"2066","AMAL",1980,NA,10,"2",573,"Legacy","Unburned"
"2066","PAMY",1980,NA,83,"3",573,"Legacy","Unburned"
"2066","MANE",1980,NA,76,"2",573,"Legacy","Unburned"
"2068","PAMY",1980,NA,83,"4",619,"Legacy","Unburned"
"2068","DIHO",1980,NA,37,"2",619,"Legacy","Unburned"
"2068","PTAQ",1980,NA,95,"2",619,"Legacy","Unburned"
"2068","HODI",1980,NA,59,"2",619,"Legacy","Unburned"
"2068","AMAL",1980,NA,10,"2",619,"Legacy","Unburned"
"2070","AMAL",1980,NA,10,"3",560,"Legacy","Unburned"
"2070","PAMY",1980,NA,83,"3",560,"Legacy","Unburned"
"2070","SAXX",1980,NA,104,"2",560,"Legacy","Unburned"
"2070","HODI",1980,NA,59,"3",560,"Legacy","Unburned"
"2070","CEVE",1980,NA,25,"2",560,"Legacy","Unburned"
"2072","RULA",1980,NA,98,"2",965,"Legacy","Unburned"
"2072","LIBO",1980,NA,64,"2",965,"Legacy","Unburned"
"2072","TITR",1980,NA,116,"2",965,"Legacy","Unburned"
"2072","SOSI",1980,NA,108,"2",965,"Legacy","Unburned"
"2072","VAXX",1980,NA,126,"3",965,"Legacy","Unburned"
"2072","CLUN",1980,NA,28,"2",965,"Legacy","Unburned"
"2072","PTAQ",1980,NA,95,"2",965,"Legacy","Unburned"
"2072","CHUM",1980,NA,26,"1",965,"Legacy","Unburned"
"2072","ADBI",1980,NA,5,"1",965,"Legacy","Unburned"
"2072","PAMY",1980,NA,83,"3",965,"Legacy","Unburned"
"2072","MOSS",1980,NA,79,"3",965,"Legacy","Unburned"
"2078","CEVE",1980,NA,25,"3",921,"Legacy","Unburned"
"2078","SAXX",1980,NA,104,"2",921,"Legacy","Unburned"
"2078","PAMY",1980,NA,83,"3",921,"Legacy","Unburned"
"2078","PREM",1980,NA,93,"1",921,"Legacy","Unburned"
"2078","CARU",1980,NA,23,"5",921,"Legacy","Unburned"
"2078","HODI",1980,NA,59,"1",921,"Legacy","Unburned"
"2080","VIXX",1980,NA,130,"2",723,"Legacy","Unburned"
"2080","RUPA",1980,NA,99,"1",723,"Legacy","Unburned"
"2080","DIHO",1980,NA,37,"4",723,"Legacy","Unburned"
"2080","PTAQ",1980,NA,95,"4",723,"Legacy","Unburned"
"2080","PAMY",1980,NA,83,"1",723,"Legacy","Unburned"
"2082","AGSP",1980,NA,6,"2",634,"Legacy","Burned"
"2082","MOSS",1980,NA,79,"3",634,"Legacy","Burned"
"2082","CAXX",1980,NA,24,"1",634,"Legacy","Burned"
"2082","ARUV",1980,NA,15,"4",634,"Legacy","Burned"
"2084","AGSP",1980,NA,6,"2",779,"Legacy","Unburned"
"2084","PAMY",1980,NA,83,"1",779,"Legacy","Unburned"
"2084","CRCR",1980,NA,34,"1",779,"Legacy","Unburned"
"2084","ARUV",1980,NA,15,"3",779,"Legacy","Unburned"
"2088","PAMY",1980,NA,83,"3",430,"Legacy","Burned"
"2088","ACGL",1980,NA,2,"1",430,"Legacy","Burned"
"2088","RIXX",1980,NA,97,"1",430,"Legacy","Burned"
"2088","MOSS",1980,NA,79,"2",430,"Legacy","Burned"
"2088","SPBE",1980,NA,109,"1",430,"Legacy","Burned"
"2088","SAXX",1980,NA,104,"2",430,"Legacy","Burned"
"2088","CARU",1980,NA,23,"1",430,"Legacy","Burned"
"2088","POMU",1980,NA,91,"1",430,"Legacy","Burned"
"2088","HODI",1980,NA,59,"1",430,"Legacy","Burned"
"2088","AMAL",1980,NA,10,"2",430,"Legacy","Burned"
"2090","MOSS",1980,NA,79,"4",383,"Legacy","Burned"
"2090","CARU",1980,NA,23,"2",383,"Legacy","Burned"
"2090","ARUV",1980,NA,15,"3",383,"Legacy","Burned"
"2090","AMAL",1980,NA,10,"1",383,"Legacy","Burned"
"2090","CEVE",1980,NA,25,"2",383,"Legacy","Burned"
"2090","PAMY",1980,NA,83,"1",383,"Legacy","Burned"
"2092","PTAQ",1980,NA,95,"2",761,"Legacy","Unburned"
"2092","DIHO",1980,NA,37,"2",761,"Legacy","Unburned"
"2092","ALRU",1980,NA,8,"1",761,"Legacy","Unburned"
"2092","RUPA",1980,NA,99,"3",761,"Legacy","Unburned"
"2092","PAMY",1980,NA,83,"2",761,"Legacy","Unburned"
"2092","SAXX",1980,NA,104,"2",761,"Legacy","Unburned"
"2092","CONU",1980,NA,31,"4",761,"Legacy","Unburned"
"2092","ACGL",1980,NA,2,"2",761,"Legacy","Unburned"
"2094","ARUV",1980,NA,15,"3",720,"Legacy","Unburned"
"2094","CEVE",1980,NA,25,"2",720,"Legacy","Unburned"
"2094","AMAL",1980,NA,10,"1",720,"Legacy","Unburned"
"2094","BASA",1980,NA,19,"1",720,"Legacy","Unburned"
"2094","PAMY",1980,NA,83,"3",720,"Legacy","Unburned"
"2096","VAXX",1980,NA,126,"2",357,"Legacy","Unburned"
"2096","PTAQ",1980,NA,95,"5",357,"Legacy","Unburned"
"2096","RUPA",1980,NA,99,"5",357,"Legacy","Unburned"
"2098","DIHO",1980,NA,37,"1",376,"Legacy","Unburned"
"3001","HIAL",1980,NA,56,"1",853,"Legacy","Unburned"
"3001","PAMY",1980,NA,83,"2",853,"Legacy","Unburned"
"3001","MANE",1980,NA,76,"1",853,"Legacy","Unburned"
"3001","LIBO",1980,NA,64,"1",853,"Legacy","Unburned"
"3001","CHUM",1980,NA,26,"1",853,"Legacy","Unburned"
"3001","MOSS",1980,NA,79,"2",853,"Legacy","Unburned"
"3001","VAME",1980,NA,122,"1",853,"Legacy","Unburned"
"3003","PAMY",1980,NA,83,"1",808,"Legacy","Unburned"
"3003","MOSS",1980,NA,79,"4",808,"Legacy","Unburned"
"3003","CLUN",1980,NA,28,"1",808,"Legacy","Unburned"
"3003","AMAL",1980,NA,10,"1",808,"Legacy","Unburned"
"3003","MANE",1980,NA,76,"2",808,"Legacy","Unburned"
"3003","ACCI",1980,NA,1,"1",808,"Legacy","Unburned"
"3005","VAME",1980,NA,122,"1",643,"Legacy","Unburned"
"3005","PAMY",1980,NA,83,"1",643,"Legacy","Unburned"
"3005","MOSS",1980,NA,79,"1",643,"Legacy","Unburned"
"3005","CHUM",1980,NA,26,"1",643,"Legacy","Unburned"
"3006","ACCI",1980,NA,1,"5",598,"Legacy","Unburned"
"3006","RUPA",1980,NA,99,"3",598,"Legacy","Unburned"
"3006","AMAL",1980,NA,10,"1",598,"Legacy","Unburned"
"3006","PAMY",1980,NA,83,"1",598,"Legacy","Unburned"
"3007","LIBO",1980,NA,64,"1",838,"Legacy","Unburned"
"3007","ARUV",1980,NA,15,"3",838,"Legacy","Unburned"
"3007","AMAL",1980,NA,10,"1",838,"Legacy","Unburned"
"3007","MARA",1980,NA,77,"1",838,"Legacy","Unburned"
"3007","SOSI",1980,NA,108,"1",838,"Legacy","Unburned"
"3007","MOSS",1980,NA,79,"2",838,"Legacy","Unburned"
"3007","ACGL",1980,NA,2,"2",838,"Legacy","Unburned"
"3007","MANE",1980,NA,76,"1",838,"Legacy","Unburned"
"3007","CLUN",1980,NA,28,"1",838,"Legacy","Unburned"
"3007","CHUM",1980,NA,26,"1",838,"Legacy","Unburned"
"3007","PAMY",1980,NA,83,"2",838,"Legacy","Unburned"
"3007","VAME",1980,NA,122,"2",838,"Legacy","Unburned"
"3008","CHUM",1980,NA,26,"1",522,"Legacy","Unburned"
"3008","MOSS",1980,NA,79,"2",522,"Legacy","Unburned"
"3008","PAMY",1980,NA,83,"1",522,"Legacy","Unburned"
"3008","MAAQ",1980,NA,75,"1",522,"Legacy","Unburned"
"3008","ACCI",1980,NA,1,"1",522,"Legacy","Unburned"
"3008","FRXX",1980,NA,45,"1",522,"Legacy","Unburned"
"3008","HIXX",1980,NA,58,"1",522,"Legacy","Unburned"
"3008","ACGL",1980,NA,2,"2",522,"Legacy","Unburned"
"3008","MANE",1980,NA,76,"2",522,"Legacy","Unburned"
"3009","CAXX",1980,NA,24,"5",869,"Legacy","Unburned"
"3009","EPXX",1980,NA,40,"2",869,"Legacy","Unburned"
"3010","ARUV",1980,NA,15,"1",523,"Legacy","Unburned"
"3010","MOSS",1980,NA,79,"1",523,"Legacy","Unburned"
"3010","HIXX",1980,NA,58,"1",523,"Legacy","Unburned"
"3010","AMAL",1980,NA,10,"1",523,"Legacy","Unburned"
"3011","COST",1980,NA,32,"5",869,"Legacy","Unburned"
"3011","SAXX",1980,NA,104,"2",869,"Legacy","Unburned"
"3012","ACCI",1980,NA,1,"2",641,"Legacy","Unburned"
"3012","MOSS",1980,NA,79,"3",641,"Legacy","Unburned"
"3012","HODI",1980,NA,59,"2",641,"Legacy","Unburned"
"3012","MANE",1980,NA,76,"2",641,"Legacy","Unburned"
"3012","COCA",1980,NA,30,"2",641,"Legacy","Unburned"
"3013","RUPA",1980,NA,99,"1",881,"Legacy","Unburned"
"3013","EPAN",1980,NA,39,"1",881,"Legacy","Unburned"
"3013","ALSI",1980,NA,9,"1",881,"Legacy","Unburned"
"3013","PAMY",1980,NA,83,"1",881,"Legacy","Unburned"
"3013","MANE",1980,NA,76,"1",881,"Legacy","Unburned"
"3013","ACCI",1980,NA,1,"2",881,"Legacy","Unburned"
"3014","MANE",1980,NA,76,"2",651,"Legacy","Unburned"
"3014","AMAL",1980,NA,10,"1",651,"Legacy","Unburned"
"3014","MOSS",1980,NA,79,"2",651,"Legacy","Unburned"
"3014","CHUM",1980,NA,26,"1",651,"Legacy","Unburned"
"3014","HODI",1980,NA,59,"2",651,"Legacy","Unburned"
"3014","CEVE",1980,NA,25,"1",651,"Legacy","Unburned"
"3014","HIXX",1980,NA,58,"1",651,"Legacy","Unburned"
"3014","COCA",1980,NA,30,"1",651,"Legacy","Unburned"
"3015","COCA",1980,NA,30,"1",872,"Legacy","Unburned"
"3015","CLUN",1980,NA,28,"1",872,"Legacy","Unburned"
"3015","POMU",1980,NA,91,"1",872,"Legacy","Unburned"
"3015","TRBO",1980,NA,118,"1",872,"Legacy","Unburned"
"3015","MARA",1980,NA,77,"1",872,"Legacy","Unburned"
"3015","MANE",1980,NA,76,"1",872,"Legacy","Unburned"
"3015","TITR",1980,NA,116,"1",872,"Legacy","Unburned"
"3015","PAMY",1980,NA,83,"1",872,"Legacy","Unburned"
"3015","OPHO",1980,NA,81,"1",872,"Legacy","Unburned"
"3016","CHUM",1980,NA,26,"2",632,"Legacy","Unburned"
"3016","MANE",1980,NA,76,"1",632,"Legacy","Unburned"
"3016","CLUN",1980,NA,28,"1",632,"Legacy","Unburned"
"3016","VAXX",1980,NA,126,"1",632,"Legacy","Unburned"
"3016","PAMY",1980,NA,83,"2",632,"Legacy","Unburned"
"3016","MOSS",1980,NA,79,"4",632,"Legacy","Unburned"
"3016","LIBO",1980,NA,64,"2",632,"Legacy","Unburned"
"3016","ACCI",1980,NA,1,"1",632,"Legacy","Unburned"
"3017","PAMY",1980,NA,83,"1",669,"Legacy","Unburned"
"3017","MOSS",1980,NA,79,"3",669,"Legacy","Unburned"
"3017","MANE",1980,NA,76,"1",669,"Legacy","Unburned"
"3018","PTAQ",1980,NA,95,"1",637,"Legacy","Unburned"
"3018","OPHO",1980,NA,81,"1",637,"Legacy","Unburned"
"3018","COST",1980,NA,32,"2",637,"Legacy","Unburned"
"3018","RUPA",1980,NA,99,"2",637,"Legacy","Unburned"
"3018","SAXX",1980,NA,104,"2",637,"Legacy","Unburned"
"3018","ACCI",1980,NA,1,"4",637,"Legacy","Unburned"
"3018","LYAM",1980,NA,74,"1",637,"Legacy","Unburned"
"3019","PAMY",1980,NA,83,"3",709,"Legacy","Unburned"
"3019","MANE",1980,NA,76,"2",709,"Legacy","Unburned"
"3019","CHUM",1980,NA,26,"1",709,"Legacy","Unburned"
"3019","RUPA",1980,NA,99,"1",709,"Legacy","Unburned"
"3020","SAXX",1980,NA,104,"1",653,"Legacy","Unburned"
"3020","EPAN",1980,NA,39,"2",653,"Legacy","Unburned"
"3020","RIXX",1980,NA,97,"1",653,"Legacy","Unburned"
"3020","LIBO",1980,NA,64,"2",653,"Legacy","Unburned"
"3020","PAMY",1980,NA,83,"1",653,"Legacy","Unburned"
"3020","VAXX",1980,NA,126,"1",653,"Legacy","Unburned"
"3020","ACCI",1980,NA,1,"1",653,"Legacy","Unburned"
"3020","CHUM",1980,NA,26,"1",653,"Legacy","Unburned"
"3020","HIXX",1980,NA,58,"1",653,"Legacy","Unburned"
"3021","ALSI",1980,NA,9,"4",722,"Legacy","Unburned"
"3021","RUPA",1980,NA,99,"1",722,"Legacy","Unburned"
"3021","MOSS",1980,NA,79,"1",722,"Legacy","Unburned"
"3021","MARA",1980,NA,77,"1",722,"Legacy","Unburned"
"3021","PAMY",1980,NA,83,"2",722,"Legacy","Unburned"
"3021","AMAL",1980,NA,10,"3",722,"Legacy","Unburned"
"3022","ARUV",1980,NA,15,"2",649,"Legacy","Unburned"
"3022","AGSP",1980,NA,6,"2",649,"Legacy","Unburned"
"3022","HODI",1980,NA,59,"1",649,"Legacy","Unburned"
"3022","AMAL",1980,NA,10,"1",649,"Legacy","Unburned"
"3022","ACMI",1980,NA,3,"2",649,"Legacy","Unburned"
"3022","FRXX",1980,NA,45,"2",649,"Legacy","Unburned"
"3022","CEVE",1980,NA,25,"1",649,"Legacy","Unburned"
"3022","PRVI",1980,NA,94,"1",649,"Legacy","Unburned"
"3023","FRXX",1980,NA,45,"1",524,"Legacy","Unburned"
"3023","BASA",1980,NA,19,"1",524,"Legacy","Unburned"
"3023","HODI",1980,NA,59,"1",524,"Legacy","Unburned"
"3023","AMAL",1980,NA,10,"2",524,"Legacy","Unburned"
"3023","AGSP",1980,NA,6,"1",524,"Legacy","Unburned"
"3023","ACMI",1980,NA,3,"1",524,"Legacy","Unburned"
"3024","VAXX",1980,NA,126,"1",643,"Legacy","Unburned"
"3024","MAAQ",1980,NA,75,"1",643,"Legacy","Unburned"
"3024","PAMY",1980,NA,83,"1",643,"Legacy","Unburned"
"3024","SPBE",1980,NA,109,"1",643,"Legacy","Unburned"
"3024","FRXX",1980,NA,45,"1",643,"Legacy","Unburned"
"3024","MOSS",1980,NA,79,"2",643,"Legacy","Unburned"
"3024","CHUM",1980,NA,26,"1",643,"Legacy","Unburned"
"3024","HIXX",1980,NA,58,"1",643,"Legacy","Unburned"
"3025","HELA",1980,NA,53,"1",1382,"Legacy","Unburned"
"3025","LICO",1980,NA,66,"1",1382,"Legacy","Unburned"
"3025","EPAN",1980,NA,39,"1",1382,"Legacy","Unburned"
"3025","HODI",1980,NA,59,"1",1382,"Legacy","Unburned"
"3025","PTAQ",1980,NA,95,"1",1382,"Legacy","Unburned"
"3025","VAXX",1980,NA,126,"2",1382,"Legacy","Unburned"
"3025","ACGL",1980,NA,2,"1",1382,"Legacy","Unburned"
"3025","ACMI",1980,NA,3,"2",1382,"Legacy","Unburned"
"3025","AMAL",1980,NA,10,"1",1382,"Legacy","Unburned"
"3026","MEFE",1980,NA,78,"1",648,"Legacy","Unburned"
"3026","TITR",1980,NA,116,"1",648,"Legacy","Unburned"
"3026","CLUN",1980,NA,28,"2",648,"Legacy","Unburned"
"3026","MOSS",1980,NA,79,"5",648,"Legacy","Unburned"
"3026","OPHO",1980,NA,81,"1",648,"Legacy","Unburned"
"3026","ACCI",1980,NA,1,"3",648,"Legacy","Unburned"
"3026","VAXX",1980,NA,126,"2",648,"Legacy","Unburned"
"3026","LIBO",1980,NA,64,"1",648,"Legacy","Unburned"
"3026","RUPE",1980,NA,100,"1",648,"Legacy","Unburned"
"3026","ATFI",1980,NA,18,"1",648,"Legacy","Unburned"
"3027","ACMI",1980,NA,3,"1",1282,"Legacy","Unburned"
"3027","AMAL",1980,NA,10,"1",1282,"Legacy","Unburned"
"3027","RUPA",1980,NA,99,"1",1282,"Legacy","Unburned"
"3027","PAMY",1980,NA,83,"1",1282,"Legacy","Unburned"
"3027","FRXX",1980,NA,45,"1",1282,"Legacy","Unburned"
"3027","ACCI",1980,NA,1,"2",1282,"Legacy","Unburned"
"3027","SAXX",1980,NA,104,"3",1282,"Legacy","Unburned"
"3027","ACGL",1980,NA,2,"2",1282,"Legacy","Unburned"
"3028","MANE",1980,NA,76,"2",539,"Legacy","Unburned"
"3028","PAMY",1980,NA,83,"2",539,"Legacy","Unburned"
"3028","ACCI",1980,NA,1,"3",539,"Legacy","Unburned"
"3028","VAXX",1980,NA,126,"2",539,"Legacy","Unburned"
"3028","LIBO",1980,NA,64,"1",539,"Legacy","Unburned"
"3028","PTAQ",1980,NA,95,"2",539,"Legacy","Unburned"
"3028","CHUM",1980,NA,26,"1",539,"Legacy","Unburned"
"3029","MANE",1980,NA,76,"1",1191,"Legacy","Unburned"
"3029","MARA",1980,NA,77,"1",1191,"Legacy","Unburned"
"3029","PAMY",1980,NA,83,"1",1191,"Legacy","Unburned"
"3030","TITR",1980,NA,116,"1",529,"Legacy","Unburned"
"3030","OPHO",1980,NA,81,"1",529,"Legacy","Unburned"
"3030","ACCI",1980,NA,1,"4",529,"Legacy","Unburned"
"3030","RIXX",1980,NA,97,"2",529,"Legacy","Unburned"
"3030","ASCA",1980,NA,17,"1",529,"Legacy","Unburned"
"3030","POMU",1980,NA,91,"1",529,"Legacy","Unburned"
"3030","TABR",1980,NA,114,"1",529,"Legacy","Unburned"
"3030","ACGL",1980,NA,2,"4",529,"Legacy","Unburned"
"3031","CARU",1980,NA,23,"1",596,"Legacy","Unburned"
"3031","VAME",1980,NA,122,"2",596,"Legacy","Unburned"
"3031","HIAL",1980,NA,56,"1",596,"Legacy","Unburned"
"3031","AMAL",1980,NA,10,"2",596,"Legacy","Unburned"
"3031","MANE",1980,NA,76,"1",596,"Legacy","Unburned"
"3031","PAMY",1980,NA,83,"2",596,"Legacy","Unburned"
"3031","HODI",1980,NA,59,"1",596,"Legacy","Unburned"
"3031","CEVE",1980,NA,25,"2",596,"Legacy","Unburned"
"3032","PTAQ",1980,NA,95,"3",529,"Legacy","Unburned"
"3032","MOSS",1980,NA,79,"1",529,"Legacy","Unburned"
"3032","PAMY",1980,NA,83,"3",529,"Legacy","Unburned"
"3032","ARUV",1980,NA,15,"1",529,"Legacy","Unburned"
"3032","VAXX",1980,NA,126,"1",529,"Legacy","Unburned"
"3032","ACGL",1980,NA,2,"1",529,"Legacy","Unburned"
"3032","MANE",1980,NA,76,"2",529,"Legacy","Unburned"
"3032","LIBO",1980,NA,64,"2",529,"Legacy","Unburned"
"3032","ACCI",1980,NA,1,"1",529,"Legacy","Unburned"
"3034","VIED",1980,NA,128,"1",511,"Legacy","Unburned"
"3034","LYAM",1980,NA,74,"1",511,"Legacy","Unburned"
"3034","SAXX",1980,NA,104,"5",511,"Legacy","Unburned"
"3034","SPDO",1980,NA,111,"4",511,"Legacy","Unburned"
"3035","MANE",1980,NA,76,"2",550,"Legacy","Unburned"
"3035","PAMY",1980,NA,83,"2",550,"Legacy","Unburned"
"3035","CHUM",1980,NA,26,"1",550,"Legacy","Unburned"
"3035","MOSS",1980,NA,79,"4",550,"Legacy","Unburned"
"3035","GOOB",1980,NA,51,"1",550,"Legacy","Unburned"
"3035","LIBO",1980,NA,64,"1",550,"Legacy","Unburned"
"3035","TRBO",1980,NA,118,"1",550,"Legacy","Unburned"
"3035","AMAL",1980,NA,10,"1",550,"Legacy","Unburned"
"3036","MOSS",1980,NA,79,"2",558,"Legacy","Unburned"
"3036","MAAQ",1980,NA,75,"2",558,"Legacy","Unburned"
"3036","SPBE",1980,NA,109,"1",558,"Legacy","Unburned"
"3036","HODI",1980,NA,59,"2",558,"Legacy","Unburned"
"3036","CARU",1980,NA,23,"2",558,"Legacy","Unburned"
"3036","ACCI",1980,NA,1,"1",558,"Legacy","Unburned"
"3036","FRXX",1980,NA,45,"1",558,"Legacy","Unburned"
"3037","RUPA",1980,NA,99,"2",588,"Legacy","Unburned"
"3037","PTAQ",1980,NA,95,"1",588,"Legacy","Unburned"
"3037","ACCI",1980,NA,1,"2",588,"Legacy","Unburned"
